"X1"	"X2"	"X3"
"166"	2e-05	0.00463909697121064	5198.6167609374
"398"	2e-05	0.0998390298046106	3667.66468603969
"461"	2e-05	0.463162940775178	5179.52558155934
"516"	2e-05	2.14865779572714	4042.69130927763
"584"	2e-05	2.14865779572714	3057.74613481915
"600"	2e-05	2.14865779572714	3686.87595129161
"709"	2e-05	46.2417386484441	1401.62851090006
"811"	2e-05	214.519909707511	5950.00094534747
"836"	2e-05	214.519909707511	4940.78244896181
"869"	2e-05	214.519909707511	5472.57237835494
"1094"	3.33620107440012e-05	0.001	4649.648756791
"1166"	3.33620107440012e-05	0.00463909697121064	5198.6167609374
"1281"	3.33620107440012e-05	0.0215212207082958	4069.99823367398
"1288"	3.33620107440012e-05	0.0215212207082958	2723.1195265186
"1629"	3.33620107440012e-05	9.96783187232593	21.0275810293048
"1645"	3.33620107440012e-05	9.96783187232593	840.969238199149
"2123"	5.56511880441425e-05	0.00463909697121064	5238.52749755789
"2203"	5.56511880441425e-05	0.0215212207082958	5039.9984555846
"2229"	5.56511880441425e-05	0.0215212207082958	21.0275810293048
"2259"	5.56511880441425e-05	0.0215212207082958	314.686991299634
"2437"	5.56511880441425e-05	0.463162940775178	5813.34204038181
"2511"	5.56511880441425e-05	2.14865779572714	5950.00094534747
"2544"	5.56511880441425e-05	2.14865779572714	2060.18198291944
"2686"	5.56511880441425e-05	9.96783187232593	4454.33144615627
"2705"	5.56511880441425e-05	46.2417386484441	4823.74096123221
"3214"	9.28317766722556e-05	0.0215212207082958	4928.83954251819
"3374"	9.28317766722556e-05	0.0998390298046106	1856.96031508935
"3504"	9.28317766722556e-05	2.14865779572714	5243.89480530795
"3580"	9.28317766722556e-05	2.14865779572714	5193.98436744084
"3723"	9.28317766722556e-05	46.2417386484441	5238.52749755789
"3817"	9.28317766722556e-05	214.519909707511	255.321843662406
"4051"	0.000154852736536225	0.001	5804.15895656343
"4122"	0.000154852736536225	0.00463909697121064	3342.14420460763
"4310"	0.000154852736536225	0.0998390298046106	4786.8621925066
"4349"	0.000154852736536225	0.0998390298046106	4640.16935104372
"4398"	0.000154852736536225	0.0998390298046106	3667.66468603969
"4417"	0.000154852736536225	0.463162940775178	255.321843662406
"4598"	0.000154852736536225	2.14865779572714	3667.66468603969
"4793"	0.000154852736536225	46.2417386484441	1533.98164351645
"4845"	0.000154852736536225	214.519909707511	840.969238199149
"4900"	0.000154852736536225	214.519909707511	3686.87595129161
"5269"	0.000258309933002977	0.0215212207082958	5472.57237835494
"5303"	0.000258309933002977	0.0998390298046106	5039.9984555846
"5321"	0.000258309933002977	0.0998390298046106	3444.29676368837
"5439"	0.000258309933002977	0.463162940775178	2064.27600269517
"5510"	0.000258309933002977	2.14865779572714	4786.8621925066
"5519"	0.000258309933002977	2.14865779572714	3164.87853375815
"5614"	0.000258309933002977	9.96783187232593	4928.83954251819
"5717"	0.000258309933002977	46.2417386484441	255.321843662406
"5775"	0.000258309933002977	46.2417386484441	4398.10120770333
"5833"	0.000258309933002977	214.519909707511	2520.17300777219
"5977"	0.000258309933002977	995.178663388498	54.4738912921027
"6031"	0.000430886938006377	0.001	1767.44362263204
"6093"	0.000430886938006377	0.001	1533.98164351645
"6175"	0.000430886938006377	0.00463909697121064	4398.10120770333
"6222"	0.000430886938006377	0.0215212207082958	3342.14420460763
"6264"	0.000430886938006377	0.0215212207082958	5718.51989717668
"6314"	0.000430886938006377	0.0998390298046106	4928.83954251819
"6419"	0.000430886938006377	0.463162940775178	3164.87853375815
"6491"	0.000430886938006377	0.463162940775178	1808.07446301424
"6503"	0.000430886938006377	2.14865779572714	5039.9984555846
"6575"	0.000430886938006377	2.14865779572714	4398.10120770333
"6624"	0.000430886938006377	9.96783187232593	324.99685869515
"6669"	0.000430886938006377	9.96783187232593	5472.57237835494
"6853"	0.000430886938006377	214.519909707511	2860.66367265504
"7050"	0.000718762732760925	0.001	5448.36707288055
"7160"	0.000718762732760925	0.00463909697121064	2971.45477528828
"7218"	0.000718762732760925	0.0215212207082958	4419.14624822718
"7250"	0.000718762732760925	0.0215212207082958	5448.36707288055
"7293"	0.000718762732760925	0.0215212207082958	1533.98164351645
"7364"	0.000718762732760925	0.0998390298046106	5718.51989717668
"7378"	0.000718762732760925	0.0998390298046106	1021.71730148605
"7478"	0.000718762732760925	0.463162940775178	1021.71730148605
"7506"	0.000718762732760925	2.14865779572714	3900.69158461141
"7524"	0.000718762732760925	2.14865779572714	324.99685869515
"7529"	0.000718762732760925	2.14865779572714	21.0275810293048
"7537"	0.000718762732760925	2.14865779572714	5813.34204038181
"7816"	0.000718762732760925	214.519909707511	4042.69130927763
"7922"	0.000718762732760925	995.178663388498	3342.14420460763
"7927"	0.000718762732760925	995.178663388498	5894.85684462499
"7977"	0.000718762732760925	995.178663388498	54.4738912921027
"8140"	0.00119896850063788	0.00463909697121064	5266.64118653185
"8275"	0.00119896850063788	0.0215212207082958	4398.10120770333
"8278"	0.00119896850063788	0.0215212207082958	1021.71730148605
"8305"	0.00119896850063788	0.0998390298046106	4823.74096123221
"8410"	0.00119896850063788	0.463162940775178	4786.8621925066
"8501"	0.00119896850063788	2.14865779572714	173.913574785644
"8659"	0.00119896850063788	9.96783187232593	314.686991299634
"8999"	0.00119896850063788	995.178663388498	3764.71323437149
"9163"	0.002	0.00463909697121064	1720.18045020664
"9174"	0.002	0.00463909697121064	1856.96031508935
"9299"	0.002	0.0215212207082958	3764.71323437149
"9346"	0.002	0.0998390298046106	5193.34597394838
"9379"	0.002	0.0998390298046106	3676.78602920574
"9420"	0.002	0.463162940775178	3660.75517446505
"9645"	0.002	9.96783187232593	840.969238199149
"9682"	0.002	9.96783187232593	5605.12457998613
