"X1"	"X2"	"X3"
"69"	2e-05	0.00507909178103656	1705.19460960709
"132"	2e-05	0.019630139787052	2244.78158316663
"139"	2e-05	0.019630139787052	6720.56779787276
"189"	2e-05	0.019630139787052	408.760335030451
"260"	2e-05	0.0758683647926833	4679.81656924606
"266"	2e-05	0.0758683647926833	5350.28843651597
"295"	2e-05	0.0758683647926833	929.322240868961
"491"	2e-05	1.13327520439904	2463.6415632548
"507"	2e-05	4.37998595784636	1125.36968683662
"518"	2e-05	4.37998595784636	3036.1255720071
"865"	2e-05	252.862666057901	1688.18937752114
"902"	2e-05	977.286825210751	1297.21535734382
"1099"	3.30809203768732e-05	0.00507909178103656	6399.46780795165
"1188"	3.30809203768732e-05	0.019630139787052	2859.34845645926
"1317"	3.30809203768732e-05	0.293223015157147	1543.30125149247
"1436"	3.30809203768732e-05	1.13327520439904	147.020956722744
"1496"	3.30809203768732e-05	1.13327520439904	6317.75024619266
"1761"	3.30809203768732e-05	65.4255498349944	2743.54394346038
"1983"	3.30809203768732e-05	977.286825210751	4711.1890554953
"2042"	5.47173646490512e-05	0.00507909178103656	4611.49729490857
"2078"	5.47173646490512e-05	0.00507909178103656	4303.64245403601
"2112"	5.47173646490512e-05	0.019630139787052	989.507777054496
"2128"	5.47173646490512e-05	0.019630139787052	5821.52005255231
"2201"	5.47173646490512e-05	0.0758683647926833	2402.40048531736
"2257"	5.47173646490512e-05	0.0758683647926833	6645.41907197437
"2274"	5.47173646490512e-05	0.0758683647926833	5865.21871232573
"2338"	5.47173646490512e-05	0.293223015157147	893.418897845567
"2526"	5.47173646490512e-05	4.37998595784636	323.694689813934
"2529"	5.47173646490512e-05	4.37998595784636	4477.81074688785
"2694"	5.47173646490512e-05	16.9281714772049	3254.73909551979
"2719"	5.47173646490512e-05	65.4255498349944	1482.65894377213
"2820"	5.47173646490512e-05	252.862666057901	5828.33046051672
"2830"	5.47173646490512e-05	252.862666057901	5055.03015539044
"3060"	9.050503915938e-05	0.00507909178103656	4679.81656924606
"3496"	9.050503915938e-05	1.13327520439904	6317.75024619266
"3552"	9.050503915938e-05	4.37998595784636	4475.82670070692
"3847"	9.050503915938e-05	252.862666057901	3168.73931128164
"3866"	9.050503915938e-05	252.862666057901	5350.28843651597
"4158"	0.000149699499706862	0.019630139787052	5317.73192306374
"4401"	0.000149699499706862	1.13327520439904	2402.40048531736
"4444"	0.000149699499706862	1.13327520439904	341.561910342141
"4474"	0.000149699499706862	1.13327520439904	5865.21871232573
"4482"	0.000149699499706862	1.13327520439904	2338.16550733913
"4727"	0.000149699499706862	65.4255498349944	3484.05793440207
"4789"	0.000149699499706862	65.4255498349944	408.760335030451
"4812"	0.000149699499706862	252.862666057901	989.507777054496
"4972"	0.000149699499706862	977.286825210751	5091.32679234645
"5014"	0.000247609861513023	0.00507909178103656	4125.35015105388
"5052"	0.000247609861513023	0.00507909178103656	4475.82670070692
"5285"	0.000247609861513023	0.0758683647926833	1489.5131982791
"5290"	0.000247609861513023	0.0758683647926833	1098.61051539215
"5491"	0.000247609861513023	1.13327520439904	2463.6415632548
"5692"	0.000247609861513023	16.9281714772049	3454.29545561071
"5705"	0.000247609861513023	65.4255498349944	1589.21986495317
"5918"	0.000247609861513023	977.286825210751	3036.1255720071
"5943"	0.000247609861513023	977.286825210751	4251.90610475336
"6041"	0.000409558105662046	0.00507909178103656	3997.36934974773
"6109"	0.000409558105662046	0.019630139787052	5628.65619878628
"6240"	0.000409558105662046	0.0758683647926833	310.015111779991
"6299"	0.000409558105662046	0.0758683647926833	6399.46780795165
"6306"	0.000409558105662046	0.293223015157147	4524.27019754157
"6325"	0.000409558105662046	0.293223015157147	3660.51205577198
"6342"	0.000409558105662046	0.293223015157147	4611.49729490857
"6416"	0.000409558105662046	1.13327520439904	3269.81912091083
"6518"	0.000409558105662046	4.37998595784636	3036.1255720071
"6572"	0.000409558105662046	4.37998595784636	5091.32679234645
"6663"	0.000409558105662046	16.9281714772049	5573.43515560092
"6671"	0.000409558105662046	16.9281714772049	6253.64443588077
"6717"	0.000409558105662046	65.4255498349944	1543.30125149247
"6849"	0.000409558105662046	252.862666057901	4703.16646473606
"7016"	0.000677427954155458	0.00507909178103656	3269.81912091083
"7188"	0.000677427954155458	0.019630139787052	2859.34845645926
"7293"	0.000677427954155458	0.0758683647926833	1714.20586133581
"7322"	0.000677427954155458	0.293223015157147	3362.4460972598
"7412"	0.000677427954155458	1.13327520439904	989.507777054496
"7601"	0.000677427954155458	16.9281714772049	2402.40048531736
"7606"	0.000677427954155458	16.9281714772049	4524.27019754157
"7607"	0.000677427954155458	16.9281714772049	1125.36968683662
"7627"	0.000677427954155458	16.9281714772049	3484.05793440207
"7688"	0.000677427954155458	16.9281714772049	2859.34845645926
"7803"	0.000677427954155458	252.862666057901	732.738564240418
"7937"	0.000677427954155458	977.286825210751	6583.81652891993
"8385"	0.00112049701062424	0.293223015157147	1489.5131982791
"8419"	0.00112049701062424	1.13327520439904	1482.65894377213
"8429"	0.00112049701062424	1.13327520439904	4477.81074688785
"8502"	0.00112049701062424	4.37998595784636	1297.21535734382
"8667"	0.00112049701062424	16.9281714772049	5416.30934189258
"8951"	0.00112049701062424	977.286825210751	3042.17956591824
"9020"	0.00185335361954925	0.00507909178103656	5828.33046051672
"9045"	0.00185335361954925	0.00507909178103656	3332.13289547113
"9253"	0.00185335361954925	0.0758683647926833	5131.52681702219
"9301"	0.00185335361954925	0.293223015157147	2402.40048531736
"9373"	0.00185335361954925	0.293223015157147	3189.880064301
