"X1"	"X2"	"X3"
"55"	8.32464209568562e-05	0.001	17.5610867906289
"219"	8.32464209568562e-05	0.0021038956323331	4.83573019927602
"331"	8.32464209568562e-05	0.00305166100400747	6.99236916983226
"399"	8.32464209568562e-05	0.00305166100400747	15.94618328267
"538"	8.32464209568562e-05	0.00642037625769255	9.81046261778932
"801"	8.32464209568562e-05	0.0195928118566558	6.6813320531641
"850"	8.32464209568562e-05	0.0195928118566558	1.1792811040865
"901"	8.32464209568562e-05	0.02841900471817	6.6813320531641
"1218"	9.48232658338459e-05	0.0021038956323331	4.43494706455219
"1245"	9.48232658338459e-05	0.0021038956323331	19.5024871326039
"1365"	9.48232658338459e-05	0.00305166100400747	16.6271475007899
"1367"	9.48232658338459e-05	0.00305166100400747	7.27874159527072
"1553"	9.48232658338459e-05	0.00642037625769255	0.355193842387628
"1691"	9.48232658338459e-05	0.00931263488337987	11.58063334375
"1725"	9.48232658338459e-05	0.0135078015664945	15.1801386546821
"2162"	0.000108010069863017	0.0014504811726917	13.4104265760961
"2174"	0.000108010069863017	0.0014504811726917	1.80214845388882
"2221"	0.000108010069863017	0.0021038956323331	7.78803093144737
"2230"	0.000108010069863017	0.0021038956323331	6.44788041491761
"2263"	0.000108010069863017	0.0021038956323331	18.6635424766616
"2398"	0.000108010069863017	0.00305166100400747	20.4031092472425
"2474"	0.000108010069863017	0.00442637683175029	1.80214845388882
"2500"	0.000108010069863017	0.00442637683175029	9.46037595213966
"2671"	0.000108010069863017	0.00931263488337987	6.0645141465234
"2673"	0.000108010069863017	0.00931263488337987	12.2913552150449
"2732"	0.000108010069863017	0.0135078015664945	6.31847837719822
"2757"	0.000108010069863017	0.0135078015664945	9.8488767923575
"2758"	0.000108010069863017	0.0135078015664945	2.59806366315046
"2794"	0.000108010069863017	0.0135078015664945	9.88775168329986
"2797"	0.000108010069863017	0.0135078015664945	17.6047971201326
"3188"	0.000123030725521055	0.0014504811726917	5.6073861693651
"3250"	0.000123030725521055	0.0021038956323331	1.1792811040865
"3488"	0.000123030725521055	0.00442637683175029	5.6073861693651
"3596"	0.000123030725521055	0.00642037625769255	12.600462098882
"3619"	0.000123030725521055	0.00931263488337987	4.83573019927602
"3717"	0.000123030725521055	0.0135078015664945	18.1742072371565
"3719"	0.000123030725521055	0.0135078015664945	4.83573019927602
"3832"	0.000123030725521055	0.0195928118566558	6.31847837719822
"3959"	0.000123030725521055	0.02841900471817	5.20108429463475
"4021"	0.000140140261379646	0.001	7.78803093144737
