"X1"	"X2"	"X3"
"476"	2e-05	0.46296955519429	1027.67240597743
"552"	2e-05	2.14753643618359	4592.70776759736
"573"	2e-05	2.14753643618359	2757.56624697065
"737"	2e-05	46.2079559386191	2355.60197699332
"767"	2e-05	46.2079559386191	970.491889676545
"974"	2e-05	994.24398862345	2193.45069300174
"1058"	3.33593269328801e-05	0.001	4236.19753203144
"1069"	3.33593269328801e-05	0.001	1383.98653663318
"1074"	3.33593269328801e-05	0.001	2193.45069300174
"1085"	3.33593269328801e-05	0.001	282.625171752348
"1167"	3.33593269328801e-05	0.00463861265193207	970.491889676545
"1184"	3.33593269328801e-05	0.00463861265193207	6221.1159985019
"1403"	3.33593269328801e-05	0.46296955519429	750.536204349381
"1591"	3.33593269328801e-05	2.14753643618359	5017.41448460578
"1604"	3.33593269328801e-05	9.96158968336634	6557.13722504453
"1607"	3.33593269328801e-05	9.96158968336634	3366.70553334561
"1813"	3.33593269328801e-05	214.340809036798	2279.91756312785
"1876"	3.33593269328801e-05	214.340809036798	1027.67240597743
"1895"	3.33593269328801e-05	214.340809036798	5507.86048964793
"2186"	5.56422346707387e-05	0.00463861265193207	6346.19893237033
"2239"	5.56422346707387e-05	0.0215167273346643	4128.57356344023
"2411"	5.56422346707387e-05	0.46296955519429	711.195975848688
"2471"	5.56422346707387e-05	0.46296955519429	6210.3025003237
"2595"	5.56422346707387e-05	2.14753643618359	5507.86048964793
"2645"	5.56422346707387e-05	9.96158968336634	3120.15454844643
"2780"	5.56422346707387e-05	46.2079559386191	5597.88994618825
"2807"	5.56422346707387e-05	214.340809036798	3366.70553334561
"2983"	5.56422346707387e-05	994.24398862345	5987.18810347636
"3017"	9.28093748828601e-05	0.001	1128.50257531008
"3156"	9.28093748828601e-05	0.00463861265193207	1471.17698543569
"3500"	9.28093748828601e-05	0.46296955519429	4317.34980777917
"3774"	9.28093748828601e-05	46.2079559386191	2193.45069300174
"3937"	9.28093748828601e-05	994.24398862345	2355.60197699332
"3964"	9.28093748828601e-05	994.24398862345	2886.39591640568
"3981"	9.28093748828601e-05	994.24398862345	2059.48495635343
"4012"	0.000154802913957678	0.001	6185.47996041687
"4232"	0.000154802913957678	0.0215167273346643	1965.07531177731
"4271"	0.000154802913957678	0.0215167273346643	6210.3025003237
"4314"	0.000154802913957678	0.0998077636427465	4141.09592106578
"4339"	0.000154802913957678	0.0998077636427465	4128.57356344023
"4539"	0.000154802913957678	2.14753643618359	4128.57356344023
"4551"	0.000154802913957678	2.14753643618359	412.425238933257
"4769"	0.000154802913957678	46.2079559386191	1383.98653663318
"4781"	0.000154802913957678	46.2079559386191	2059.48495635343
"5020"	0.000258206050843834	0.001	6112.21473733729
"5070"	0.000258206050843834	0.001	2774.49551042742
"5172"	0.000258206050843834	0.00463861265193207	436.298734589836
"5204"	0.000258206050843834	0.0215167273346643	6557.13722504453
"5237"	0.000258206050843834	0.0215167273346643	2355.60197699332
"5277"	0.000258206050843834	0.0215167273346643	6113.38290553457
"5394"	0.000258206050843834	0.0998077636427465	4499.37582247547
"5512"	0.000258206050843834	2.14753643618359	6185.47996041687
"5613"	0.000258206050843834	9.96158968336634	2279.91756312785
"5664"	0.000258206050843834	9.96158968336634	2886.39591640568
"5999"	0.000258206050843834	994.24398862345	4755.64683687991
"6052"	0.000430679003307364	0.001	4592.70776759736
"6082"	0.000430679003307364	0.001	6385.40864057511
"6105"	0.000430679003307364	0.00463861265193207	2611.27181900318
"6107"	0.000430679003307364	0.00463861265193207	3366.70553334561
"6126"	0.000430679003307364	0.00463861265193207	395.923138093755
"6134"	0.000430679003307364	0.00463861265193207	3710.50996448918
"6291"	0.000430679003307364	0.0215167273346643	5017.41448460578
"6348"	0.000430679003307364	0.0998077636427465	75.3154272102891
"6394"	0.000430679003307364	0.0998077636427465	4499.37582247547
"6413"	0.000430679003307364	0.46296955519429	2279.91756312785
"6476"	0.000430679003307364	0.46296955519429	1027.67240597743
"6544"	0.000430679003307364	2.14753643618359	5934.39755633786
"6687"	0.000430679003307364	9.96158968336634	2896.91321850188
"7030"	0.000718358083722864	0.001	6160.47784845352
"7278"	0.000718358083722864	0.0215167273346643	3555.02284565388
"7344"	0.000718358083722864	0.0998077636427465	5934.39755633786
"7461"	0.000718358083722864	0.46296955519429	4640.46506326845
"7462"	0.000718358083722864	0.46296955519429	2422.51434814223
"7531"	0.000718358083722864	2.14753643618359	5541.36186952664
"7690"	0.000718358083722864	9.96158968336634	2325.1494489065
"7702"	0.000718358083722864	46.2079559386191	141.532236914618
"7734"	0.000718358083722864	46.2079559386191	3710.50996448918
"7837"	0.000718358083722864	214.340809036798	2355.60197699332
"7843"	0.000718358083722864	214.340809036798	5512.50395732864
"8179"	0.00119819710848941	0.00463861265193207	5156.11720750383
"8207"	0.00119819710848941	0.0215167273346643	3366.70553334561
"8399"	0.00119819710848941	0.0998077636427465	4755.64683687991
"8423"	0.00119819710848941	0.46296955519429	1827.58374218176
"8538"	0.00119819710848941	2.14753643618359	4453.9575013534
"8608"	0.00119819710848941	9.96158968336634	1902.51800727435
"8919"	0.00119819710848941	994.24398862345	4449.10763540344
"8977"	0.00119819710848941	994.24398862345	6113.38290553457
"9270"	0.00199855245360649	0.0215167273346643	2774.49551042742
"9362"	0.00199855245360649	0.0998077636427465	2422.51434814223
"9396"	0.00199855245360649	0.0998077636427465	6557.95106662822
"9409"	0.00199855245360649	0.46296955519429	3627.9703573155
"9452"	0.00199855245360649	0.46296955519429	4592.70776759736
"9600"	0.00199855245360649	2.14753643618359	4317.34980777917
"9608"	0.00199855245360649	9.96158968336634	1902.51800727435
"9643"	0.00199855245360649	9.96158968336634	5512.50395732864
"9673"	0.00199855245360649	9.96158968336634	2757.56624697065
"9684"	0.00199855245360649	9.96158968336634	6221.1159985019
"9859"	0.00199855245360649	214.340809036798	1730.02921322023
"9871"	0.00199855245360649	214.340809036798	6210.3025003237
"9939"	0.00199855245360649	994.24398862345	4128.57356344023
