"X1"	"X2"	"X3"
"1"	3.02685819725569e-05	0.001	3438.04456316476
"13"	3.02685819725569e-05	0.001	3148.24130376305
"45"	3.02685819725569e-05	0.001	1868.56717626757
"905"	3.02685819725569e-05	999.999998137357	505.256884689472
"935"	3.02685819725569e-05	999.999998137357	2907.00811982356
"998"	3.02685819725569e-05	999.999998137357	1356.06333648279
"1034"	4.8218297923933e-05	0.001	1249.00788164984
"1049"	4.8218297923933e-05	0.001	2816.16703361457
"1065"	4.8218297923933e-05	0.001	422.356078824825
"1114"	4.8218297923933e-05	0.00464158883265216	2087.5940237173
"1128"	4.8218297923933e-05	0.00464158883265216	1880.97360746824
"1308"	4.8218297923933e-05	0.0999999999379119	2614.64480614484
"1321"	4.8218297923933e-05	0.0999999999379119	3775.52111155592
"1404"	4.8218297923933e-05	0.464158882977028	1264.42371902429
"1705"	4.8218297923933e-05	46.4158882688841	505.256884689472
"1968"	4.8218297923933e-05	999.999998137357	1933.6138194443
"2176"	7.68124604181699e-05	0.00464158883265216	224.770925210179
"2279"	7.68124604181699e-05	0.0215443468914012	2763.4087401637
"2282"	7.68124604181699e-05	0.0215443468914012	894.266641185288
"2350"	7.68124604181699e-05	0.0999999999379119	165.954514335957
"2390"	7.68124604181699e-05	0.0999999999379119	3241.82594658006
"2411"	7.68124604181699e-05	0.464158882977028	3639.78387295732
"2466"	7.68124604181699e-05	0.464158882977028	1481.69695264358
"2489"	7.68124604181699e-05	0.464158882977028	2342.3101597178
"2640"	7.68124604181699e-05	9.99999998758238	3420.21917820729
"2716"	7.68124604181699e-05	46.4158882688841	694.890625354288
"2735"	7.68124604181699e-05	46.4158882688841	2907.00811982356
"2803"	7.68124604181699e-05	215.443468646483	2877.59077376375
"2922"	7.68124604181699e-05	999.999998137357	2468.75604195399
"3061"	0.000122363383394427	0.001	2173.82127858245
"3223"	0.000122363383394427	0.0215443468914012	2798.51070040228
"3233"	0.000122363383394427	0.0215443468914012	35.1358237055435
"3348"	0.000122363383394427	0.0999999999379119	780.348706077669
"3614"	0.000122363383394427	9.99999998758238	2087.5940237173
"3662"	0.000122363383394427	9.99999998758238	1463.3650913772
"3679"	0.000122363383394427	9.99999998758238	2763.4087401637
"4141"	0.000194926676143677	0.00464158883265216	3945.97675465363
"4194"	0.000194926676143677	0.00464158883265216	3149.73887463568
"4467"	0.000194926676143677	0.464158882977028	3031.67590804495
"4563"	0.000194926676143677	2.15443468780247	2347.43234088959
"4572"	0.000194926676143677	2.15443468780247	4019.11297633939
"4591"	0.000194926676143677	2.15443468780247	3949.18806286757
"4691"	0.000194926676143677	9.99999998758238	3949.18806286757
"4735"	0.000194926676143677	46.4158882688841	2907.00811982356
"4789"	0.000194926676143677	46.4158882688841	2342.3101597178
"4835"	0.000194926676143677	215.443468646483	2907.00811982356
"4851"	0.000194926676143677	215.443468646483	414.997890496068
"5079"	0.000310521072712936	0.001	2763.4087401637
"5158"	0.000310521072712936	0.00464158883265216	876.25779670302
"5281"	0.000310521072712936	0.0215443468914012	179.433593926662
"5293"	0.000310521072712936	0.0215443468914012	3400.85523591261
"5470"	0.000310521072712936	0.464158882977028	1610.04129303632
"5842"	0.000310521072712936	215.443468646483	3346.14959660753
"5894"	0.000310521072712936	215.443468646483	3149.73887463568
"6029"	0.000494664652916569	0.001	1537.68880657795
"6166"	0.000494664652916569	0.00464158883265216	1481.69695264358
"6173"	0.000494664652916569	0.00464158883265216	1046.40861068561
"6190"	0.000494664652916569	0.00464158883265216	3241.82594658006
"6288"	0.000494664652916569	0.0215443468914012	4180.81749955976
"6328"	0.000494664652916569	0.0999999999379119	1880.97360746824
"6356"	0.000494664652916569	0.0999999999379119	3308.90280050244
"6405"	0.000494664652916569	0.464158882977028	505.256884689472
"6571"	0.000494664652916569	2.15443468780247	1829.72869830664
"6582"	0.000494664652916569	2.15443468780247	894.266641185288
"6683"	0.000494664652916569	9.99999998758238	541.769637623707
"6729"	0.000494664652916569	46.4158882688841	1537.68880657795
"6783"	0.000494664652916569	46.4158882688841	541.769637623707
"6799"	0.000494664652916569	46.4158882688841	899.558234470974
"6875"	0.000494664652916569	215.443468646483	861.867043031995
"7169"	0.000788008094610954	0.00464158883265216	1649.21357495056
"7207"	0.000788008094610954	0.0215443468914012	3229.89357343758
"7589"	0.000788008094610954	2.15443468780247	2342.3101597178
"7646"	0.000788008094610954	9.99999998758238	898.277655331241
"7651"	0.000788008094610954	9.99999998758238	414.997890496068
"7683"	0.000788008094610954	9.99999998758238	541.769637623707
"7835"	0.000788008094610954	215.443468646483	2907.00811982356
"8002"	0.00125530852772923	0.001	669.958920920988
"8028"	0.00125530852772923	0.001	1880.97360746824
"8134"	0.00125530852772923	0.00464158883265216	1249.00788164984
"8271"	0.00125530852772923	0.0215443468914012	1829.72869830664
"8309"	0.00125530852772923	0.0999999999379119	4233.76328627569
"8311"	0.00125530852772923	0.0999999999379119	3639.78387295732
"8329"	0.00125530852772923	0.0999999999379119	1537.68880657795
"8344"	0.00125530852772923	0.0999999999379119	2684.24775208286
"8371"	0.00125530852772923	0.0999999999379119	1829.72869830664
"8395"	0.00125530852772923	0.0999999999379119	808.797404960063
"8445"	0.00125530852772923	0.464158882977028	1868.56717626757
"8479"	0.00125530852772923	0.464158882977028	2763.4087401637
"8684"	0.00125530852772923	9.99999998758238	872.936347071629
"8713"	0.00125530852772923	46.4158882688841	3148.24130376305
"8791"	0.00125530852772923	46.4158882688841	3949.18806286757
"8968"	0.00125530852772923	999.999998137357	1933.6138194443
"8970"	0.00125530852772923	999.999998137357	1610.04129303632
"8982"	0.00125530852772923	999.999998137357	894.266641185288
"9255"	0.00199972501623565	0.0215443468914012	4275.0318408897
"9273"	0.00199972501623565	0.0215443468914012	1046.40861068561
"9483"	0.00199972501623565	0.464158882977028	541.769637623707
"9802"	0.00199972501623565	215.443468646483	669.958920920988
"9863"	0.00199972501623565	215.443468646483	2347.43234088959
"9931"	0.00199972501623565	999.999998137357	3367.24688249095
