"X1"	"X2"	"X3"
"18"	2.0031304668932e-05	0.0120042257960738	2292.75074730442
"75"	2.0031304668932e-05	0.0120042257960738	5355.93728620917
"95"	2.0031304668932e-05	0.0120042257960738	3453.13100996557
"167"	2.0031304668932e-05	0.042194261359118	3243.9598811054
"449"	2.0031304668932e-05	1.83236120071889	5495.60569780581
"531"	2.0031304668932e-05	6.44065920792054	1401.0398871133
"589"	2.0031304668932e-05	6.44065920792054	6300.23802547147
"714"	2.0031304668932e-05	79.5735595730344	604.136732649431
"721"	2.0031304668932e-05	79.5735595730344	3731.87012047518
"840"	2.0031304668932e-05	279.697135570218	5333.40734781145
"864"	2.0031304668932e-05	279.697135570218	1693.46996998662
"891"	2.0031304668932e-05	279.697135570218	6370.34192520699
"908"	2.0031304668932e-05	983.121630676623	6233.38863644997
"913"	2.0031304668932e-05	983.121630676623	2078.17695813738
"1009"	3.34064721676375e-05	0.0120042257960738	1198.74958169839
"1154"	3.34064721676375e-05	0.042194261359118	6815.16482356604
"1155"	3.34064721676375e-05	0.042194261359118	1249.45480407703
"1193"	3.34064721676375e-05	0.042194261359118	3290.06677723313
"1521"	3.34064721676375e-05	6.44065920792054	3731.87012047518
"1638"	3.34064721676375e-05	22.6385993199906	5952.86090638823
"1911"	3.34064721676375e-05	983.121630676623	1992.54796577318
"1967"	3.34064721676375e-05	983.121630676623	3243.9598811054
"2069"	5.57124161971344e-05	0.0120042257960738	2664.80521187211
"2175"	5.57124161971344e-05	0.042194261359118	5355.93728620917
"2200"	5.57124161971344e-05	0.042194261359118	4120.50792978904
"2262"	5.57124161971344e-05	0.14831074672253	4344.77986772084
"2305"	5.57124161971344e-05	0.521304956761405	6566.6146752777
"2378"	5.57124161971344e-05	0.521304956761405	5679.44903786945
"2379"	5.57124161971344e-05	0.521304956761405	6797.31108571712
"2608"	5.57124161971344e-05	22.6385993199906	6233.38863644997
"2704"	5.57124161971344e-05	79.5735595730344	889.674757705735
"2785"	5.57124161971344e-05	79.5735595730344	1559.24647173861
"2805"	5.57124161971344e-05	279.697135570218	6566.6146752777
"3051"	9.29123345604148e-05	0.0120042257960738	4397.95248877495
"3164"	9.29123345604148e-05	0.042194261359118	1693.46996998662
"3250"	9.29123345604148e-05	0.14831074672253	5180.42225358121
"3281"	9.29123345604148e-05	0.14831074672253	5018.90562100373
"3388"	9.29123345604148e-05	0.521304956761405	3441.43822792566
"3615"	9.29123345604148e-05	22.6385993199906	114.157785497637
"3670"	9.29123345604148e-05	22.6385993199906	1517.03504523161
"3772"	9.29123345604148e-05	79.5735595730344	3993.0603236377
"3878"	9.29123345604148e-05	279.697135570218	5679.44903786945
"4011"	0.000154951131232942	0.0120042257960738	1992.54796577318
"4330"	0.000154951131232942	0.521304956761405	5725.67773197565
"4366"	0.000154951131232942	0.521304956761405	937.541878871909
"4737"	0.000154951131232942	79.5735595730344	1286.80195386438
"4921"	0.000154951131232942	983.121630676623	3731.87012047518
"4923"	0.000154951131232942	983.121630676623	6217.43069129914
"5104"	0.000258414054322963	0.042194261359118	889.674757705735
"5167"	0.000258414054322963	0.042194261359118	3243.9598811054
"5350"	0.000258414054322963	0.521304956761405	5180.42225358121
"5597"	0.000258414054322963	6.44065920792054	5551.03535348793
"5689"	0.000258414054322963	22.6385993199906	6300.23802547147
"5864"	0.000258414054322963	279.697135570218	1693.46996998662
"5896"	0.000258414054322963	279.697135570218	6736.66054094298
"5925"	0.000258414054322963	983.121630676623	4341.21603656402
"5941"	0.000258414054322963	983.121630676623	263.693353266397
"6079"	0.000430960541819103	0.0120042257960738	6797.31108571712
"6185"	0.000430960541819103	0.042194261359118	1559.24647173861
"6294"	0.000430960541819103	0.14831074672253	5227.44797567334
"6315"	0.000430960541819103	0.521304956761405	114.157785497637
"6427"	0.000430960541819103	1.83236120071889	2447.93033271271
"6521"	0.000430960541819103	6.44065920792054	3731.87012047518
"6524"	0.000430960541819103	6.44065920792054	4413.33731596474
"6669"	0.000430960541819103	22.6385993199906	2664.80521187211
"6673"	0.000430960541819103	22.6385993199906	1210.33381981175
"6931"	0.000430960541819103	983.121630676623	1401.0398871133
"7058"	0.000718718604882437	0.0120042257960738	1485.24308840686
"7172"	0.000718718604882437	0.042194261359118	3993.0603236377
"7395"	0.000718718604882437	0.521304956761405	3453.13100996557
"7430"	0.000718718604882437	1.83236120071889	5725.67773197565
"7501"	0.000718718604882437	6.44065920792054	2227.01333579667
"7542"	0.000718718604882437	6.44065920792054	4704.05178763013
"7731"	0.000718718604882437	79.5735595730344	1401.0398871133
"7748"	0.000718718604882437	79.5735595730344	4400.69240148306
"7755"	0.000718718604882437	79.5735595730344	1249.45480407703
"7998"	0.000718718604882437	983.121630676623	528.719125794635
"8021"	0.00119861653882221	0.0120042257960738	3731.87012047518
"8360"	0.00119861653882221	0.521304956761405	1313.65245616775
"8443"	0.00119861653882221	1.83236120071889	2814.48829562049
"8464"	0.00119861653882221	1.83236120071889	1693.46996998662
"8515"	0.00119861653882221	6.44065920792054	114.157785497637
"8561"	0.00119861653882221	6.44065920792054	4305.18951327563
"8625"	0.00119861653882221	22.6385993199906	4341.21603656402
"8665"	0.00119861653882221	22.6385993199906	395.069594312758
"8831"	0.00119861653882221	279.697135570218	1401.0398871133
"8877"	0.00119861653882221	279.697135570218	5382.23641900059
"8909"	0.00119861653882221	983.121630676623	1198.74958169839
"8945"	0.00119861653882221	983.121630676623	1628.9124848238
"9006"	0.00199894868085839	0.0120042257960738	4583.73001449844
"9139"	0.00199894868085839	0.042194261359118	1044.19076632793
"9231"	0.00199894868085839	0.14831074672253	1401.0398871133
"9254"	0.00199894868085839	0.14831074672253	6815.16482356604
"9262"	0.00199894868085839	0.14831074672253	4344.77986772084
"9469"	0.00199894868085839	1.83236120071889	2664.80521187211
"9667"	0.00199894868085839	22.6385993199906	3243.9598811054
"9726"	0.00199894868085839	79.5735595730344	6000.17671198522
"9765"	0.00199894868085839	79.5735595730344	395.069594312758
"9852"	0.00199894868085839	279.697135570218	6800.77262713373
"9877"	0.00199894868085839	279.697135570218	5382.23641900059
