"X1"	"X2"	"X3"
"87"	2.0922539711445e-05	0.005259686640199	952.343099143817
"107"	2.0922539711445e-05	0.0202996728825697	1411.81500566514
"185"	2.0922539711445e-05	0.0202996728825697	3675.90842815477
"248"	2.0922539711445e-05	0.0783462489932188	2032.11131664502
"261"	2.0922539711445e-05	0.0783462489932188	4464.79496403577
"327"	2.0922539711445e-05	0.302376041565572	5020.1649381336
"329"	2.0922539711445e-05	0.302376041565572	1859.86784815151
"362"	2.0922539711445e-05	0.302376041565572	3461.26420736347
"441"	2.0922539711445e-05	1.16701529030163	2971.42153508894
"467"	2.0922539711445e-05	1.16701529030163	64.9923236769377
"537"	2.0922539711445e-05	4.50407605293838	4664.0945919666
"546"	2.0922539711445e-05	4.50407605293838	4233.03782898068
"586"	2.0922539711445e-05	4.50407605293838	4472.02792229711
"730"	2.0922539711445e-05	67.0909672129351	4595.23207498831
"736"	2.0922539711445e-05	67.0909672129351	3260.17424179747
"747"	2.0922539711445e-05	67.0909672129351	3205.28181933967
"784"	2.0922539711445e-05	67.0909672129351	2098.32142970682
"857"	2.0922539711445e-05	258.936469216399	1038.06187109251
"943"	2.0922539711445e-05	999.360985174892	3503.66899254111
"1048"	3.47232528835551e-05	0.005259686640199	2032.11131664502
"1064"	3.47232528835551e-05	0.005259686640199	2048.24750738412
"1073"	3.47232528835551e-05	0.005259686640199	3388.28624583999
"1092"	3.47232528835551e-05	0.005259686640199	3177.2646152269
"1177"	3.47232528835551e-05	0.0202996728825697	3401.37723839515
"1232"	3.47232528835551e-05	0.0783462489932188	2054.30442261886
"1328"	3.47232528835551e-05	0.302376041565572	1196.01228781402
"1595"	3.47232528835551e-05	4.50407605293838	2133.54115265628
"1846"	3.47232528835551e-05	258.936469216399	4233.03782898068
"1875"	3.47232528835551e-05	258.936469216399	4646.26984383856
"2202"	5.76270523293965e-05	0.0783462489932188	3046.23631936069
"2232"	5.76270523293965e-05	0.0783462489932188	2054.30442261886
"2321"	5.76270523293965e-05	0.302376041565572	857.918662326866
"2375"	5.76270523293965e-05	0.302376041565572	4646.26984383856
"2433"	5.76270523293965e-05	1.16701529030163	2204.99469029783
"2473"	5.76270523293965e-05	1.16701529030163	3388.28624583999
"2483"	5.76270523293965e-05	1.16701529030163	4931.78396342856
"2633"	5.76270523293965e-05	17.3834064208444	2204.99469029783
"2720"	5.76270523293965e-05	67.0909672129351	5014.73610454801
"2931"	5.76270523293965e-05	999.360985174892	3044.50757308945
"3034"	9.56384233732828e-05	0.005259686640199	4944.0530150933
"3549"	9.56384233732828e-05	4.50407605293838	2654.53528920515
"3691"	9.56384233732828e-05	17.3834064208444	4987.63046414399
"3747"	9.56384233732828e-05	67.0909672129351	3205.28181933967
"3789"	9.56384233732828e-05	67.0909672129351	973.379529320492
"3822"	9.56384233732828e-05	258.936469216399	1933.80002197002
"3915"	9.56384233732828e-05	999.360985174892	1652.49851934167
"4162"	0.000158722468972465	0.0202996728825697	3461.26420736347
"4484"	0.000158722468972465	1.16701529030163	2098.32142970682
"4635"	0.000158722468972465	17.3834064208444	460.513596275388
"4755"	0.000158722468972465	67.0909672129351	1897.284969757
"4863"	0.000158722468972465	258.936469216399	2482.19417446119
"4928"	0.000158722468972465	999.360985174892	1196.01228781402
"4960"	0.000158722468972465	999.360985174892	705.431511519379
"4976"	0.000158722468972465	999.360985174892	928.116776227387
"5085"	0.00026341737209935	0.005259686640199	3675.90842815477
"5120"	0.00026341737209935	0.0202996728825697	5014.73610454801
"5251"	0.00026341737209935	0.0783462489932188	3604.66105768052
"5306"	0.00026341737209935	0.302376041565572	3847.05255358799
"5419"	0.00026341737209935	1.16701529030163	4940.9379622569
"5463"	0.00026341737209935	1.16701529030163	2482.19417446119
"5715"	0.00026341737209935	67.0909672129351	1652.49851934167
"5756"	0.00026341737209935	67.0909672129351	4920.97659438196
"5891"	0.00026341737209935	258.936469216399	4987.63046414399
"6039"	0.000437170064030223	0.005259686640199	1300.88100750787
"6184"	0.000437170064030223	0.0202996728825697	2098.32142970682
"7056"	0.000725531742121043	0.005259686640199	4920.97659438196
"7073"	0.000725531742121043	0.005259686640199	3388.28624583999
"7103"	0.000725531742121043	0.0202996728825697	623.306570494888
"7144"	0.000725531742121043	0.0202996728825697	3501.97138645149
"7183"	0.000725531742121043	0.0202996728825697	4931.78396342856
"7238"	0.000725531742121043	0.0783462489932188	4178.20585269003
"7302"	0.000725531742121043	0.302376041565572	3046.23631936069
"7346"	0.000725531742121043	0.302376041565572	4233.03782898068
"7504"	0.000725531742121043	4.50407605293838	2405.21607113182
"7527"	0.000725531742121043	4.50407605293838	5020.1649381336
"7543"	0.000725531742121043	4.50407605293838	3503.66899254111
"7550"	0.000725531742121043	4.50407605293838	816.917416927222
"7639"	0.000725531742121043	17.3834064208444	1300.88100750787
"7767"	0.000725531742121043	67.0909672129351	64.9923236769377
"7795"	0.000725531742121043	67.0909672129351	2133.54115265628
"8280"	0.00120409962194668	0.0783462489932188	3807.93371541241
"8340"	0.00120409962194668	0.302376041565572	816.671316018994
"8530"	0.00120409962194668	4.50407605293838	4595.23207498831
"8595"	0.00120409962194668	4.50407605293838	2133.54115265628
"8627"	0.00120409962194668	17.3834064208444	5020.1649381336
"8680"	0.00120409962194668	17.3834064208444	3807.93371541241
"8862"	0.00120409962194668	258.936469216399	3461.26420736347
"8909"	0.00120409962194668	999.360985174892	971.146871772016
"8937"	0.00120409962194668	999.360985174892	4664.0945919666
"8975"	0.00120409962194668	999.360985174892	4646.26984383856
"9101"	0.00199833558671544	0.0202996728825697	3732.62504092319
"9193"	0.00199833558671544	0.0202996728825697	1165.53734560199
"9219"	0.00199833558671544	0.0783462489932188	4940.9379622569
