"X1"	"X2"	"X3"
"57"	0.000419807734359323	0.0459663592786708	875.625158748933
"92"	0.000419807734359323	0.0459663592786708	477.95441854949
"102"	0.000419807734359323	0.139151471005669	608.067598697152
"233"	0.000419807734359323	0.42124571505985	615.451906386709
"272"	0.000419807734359323	0.42124571505985	190.799385684665
"370"	0.000419807734359323	1.2752143486076	425.078080109294
"439"	0.000419807734359323	3.86038736242971	229.48420235559
"569"	0.000419807734359323	11.686341676032	949.920626454824
"746"	0.000419807734359323	107.096177139226	551.706661560078
"817"	0.000419807734359323	324.206459286021	648.010627745664
"982"	0.000419807734359323	981.452662928713	295.05240717328
"1058"	0.000499286696401215	0.0459663592786708	82.1321094930119
"1125"	0.000499286696401215	0.139151471005669	1119.63213295861
"1286"	0.000499286696401215	0.42124571505985	360.276248435159
"1297"	0.000499286696401215	0.42124571505985	452.741729469953
"1423"	0.000499286696401215	3.86038736242971	241.474109595157
"1532"	0.000499286696401215	11.686341676032	1091.71252439828
"1736"	0.000499286696401215	107.096177139226	474.08320500902
"1928"	0.000499286696401215	981.452662928713	644.513347050714
"1936"	0.000499286696401215	981.452662928713	474.08320500902
"2232"	0.000593812797621943	0.42124571505985	1091.71252439828
"2283"	0.000593812797621943	0.42124571505985	786.97017554761
"2370"	0.000593812797621943	1.2752143486076	425.078080109294
"2437"	0.000593812797621943	3.86038736242971	112.476098861424
"2500"	0.000593812797621943	3.86038736242971	432.295393243146
"2707"	0.000593812797621943	107.096177139226	290.613189168237
"2740"	0.000593812797621943	107.096177139226	897.231511639708
"2792"	0.000593812797621943	107.096177139226	477.95441854949
"2974"	0.000593812797621943	981.452662928713	440.591699037727
"3069"	0.000706234796883606	0.0459663592786708	949.920626454824
"3153"	0.000706234796883606	0.139151471005669	851.361944076186
"3446"	0.000706234796883606	3.86038736242971	551.706661560078
"3555"	0.000706234796883606	11.686341676032	5.30249044852636
"3662"	0.000706234796883606	35.3774295030862	943.236453690392
"3792"	0.000706234796883606	107.096177139226	477.95441854949
"3933"	0.000706234796883606	981.452662928713	615.451906386709
"4058"	0.000839940786602538	0.0459663592786708	82.1321094930119
"4171"	0.000839940786602538	0.139151471005669	445.716114284097
"4228"	0.000839940786602538	0.42124571505985	644.513347050714
"4523"	0.000839940786602538	11.686341676032	241.474109595157
"4554"	0.000839940786602538	11.686341676032	523.068380983282
"4608"	0.000839940786602538	35.3774295030862	885.124454656683
"4810"	0.000839940786602538	324.206459286021	1118.34428488894
"4851"	0.000839940786602538	324.206459286021	319.455117555079
"4895"	0.000839940786602538	324.206459286021	1094.16829956384
"4937"	0.000839940786602538	981.452662928713	112.476098861424
"5341"	0.000998960300613398	1.2752143486076	460.447357667317
"5431"	0.000998960300613398	3.86038736242971	638.93070328507
"5453"	0.000998960300613398	3.86038736242971	851.361944076186
"5476"	0.000998960300613398	3.86038736242971	685.394124645102
"5499"	0.000998960300613398	3.86038736242971	930.718516214157
"5599"	0.000998960300613398	11.686341676032	930.718516214157
"5603"	0.000998960300613398	35.3774295030862	531.794672914912
"5678"	0.000998960300613398	35.3774295030862	1115.87594143581
"5709"	0.000998960300613398	107.096177139226	1139.36981794235
"5724"	0.000998960300613398	107.096177139226	914.562010324844
"5901"	0.000998960300613398	981.452662928713	355.202538096994
"6056"	0.00118808575332803	0.0459663592786708	845.502550043738
"6142"	0.00118808575332803	0.139151471005669	243.275714526404
"6356"	0.00118808575332803	1.2752143486076	845.502550043738
"6435"	0.00118808575332803	3.86038736242971	786.430027020558
"6525"	0.00118808575332803	11.686341676032	1119.63213295861
"6568"	0.00118808575332803	11.686341676032	730.167256528254
"6582"	0.00118808575332803	11.686341676032	295.05240717328
"6625"	0.00118808575332803	35.3774295030862	1119.63213295861
"6943"	0.00118808575332803	981.452662928713	1196.76475343593
"6956"	0.00118808575332803	981.452662928713	845.502550043738
"7014"	0.00141301687003406	0.0459663592786708	538.148605594556
"7039"	0.00141301687003406	0.0459663592786708	229.48420235559
"7146"	0.00141301687003406	0.139151471005669	551.706661560078
"7166"	0.00141301687003406	0.139151471005669	264.618752088649
"7242"	0.00141301687003406	0.42124571505985	243.275714526404
"7347"	0.00141301687003406	1.2752143486076	87.0877869076722
