"X1"	"X2"	"X3"
"16"	2.0355797782113e-05	0.001	799.561512226317
"38"	2.0355797782113e-05	0.001	2253.15797994149
"56"	2.0355797782113e-05	0.001	4518.17001664458
"312"	2.0355797782113e-05	0.0990022399598802	1718.54309846963
"359"	2.0355797782113e-05	0.0990022399598802	4984.95556257758
"414"	2.0355797782113e-05	0.457994252227891	223.895719014645
"468"	2.0355797782113e-05	0.457994252227891	2637.89826124184
"579"	2.0355797782113e-05	2.11872716373678	1656.54513873137
"664"	2.0355797782113e-05	9.80144351707371	4712.91615933594
"739"	2.0355797782113e-05	45.3424568593115	5406.6325141133
"797"	2.0355797782113e-05	45.3424568593115	2383.90206099907
"889"	2.0355797782113e-05	209.758735073785	2434.0069612987
"1034"	3.3873633657495e-05	0.001	708.428447213704
"1174"	3.3873633657495e-05	0.00462609989848198	3476.04420788914
"1374"	3.3873633657495e-05	0.0990022399598802	3476.04420788914
"1459"	3.3873633657495e-05	0.457994252227891	4984.95556257758
"1542"	3.3873633657495e-05	2.11872716373678	1295.80358153861
"1644"	3.3873633657495e-05	9.80144351707371	4778.43941029736
"1691"	3.3873633657495e-05	9.80144351707371	1838.12184967384
"1708"	3.3873633657495e-05	45.3424568593115	640.764495346887
"1721"	3.3873633657495e-05	45.3424568593115	5512.77267214693
"1724"	3.3873633657495e-05	45.3424568593115	5427.40604416345
"1737"	3.3873633657495e-05	45.3424568593115	4819.14515173937
"1740"	3.3873633657495e-05	45.3424568593115	5200.67652346871
"1816"	3.3873633657495e-05	209.758735073785	799.561512226317
"1898"	3.3873633657495e-05	209.758735073785	3416.78653125886
"2018"	5.63683658800363e-05	0.001	4276.63347744338
"2146"	5.63683658800363e-05	0.00462609989848198	1764.80775862069
"2171"	5.63683658800363e-05	0.00462609989848198	666.684418389275
"2406"	5.63683658800363e-05	0.457994252227891	694.976656757527
"2472"	5.63683658800363e-05	0.457994252227891	778.910615087848
"2482"	5.63683658800363e-05	0.457994252227891	135.250728072399
"2487"	5.63683658800363e-05	0.457994252227891	2149.71464386731
"2524"	5.63683658800363e-05	2.11872716373678	5427.40604416345
"2643"	5.63683658800363e-05	9.80144351707371	3617.68551964107
"2683"	5.63683658800363e-05	9.80144351707371	3429.45202958987
