"X1"	"X2"	"X3"
"116"	5.36836930393451e-05	0.00463860643769631	1644.55110820304
"205"	5.36836930393451e-05	0.0215166696838376	2236.59666712218
"224"	5.36836930393451e-05	0.0215166696838376	2179.46137039879
"650"	5.36836930393451e-05	9.96150961184814	1804.62413122452
"756"	5.36836930393451e-05	46.2075226146925	372.350056249932
"1124"	8.02382277784092e-05	0.00463860643769631	2179.46137039879
"1198"	8.02382277784092e-05	0.00463860643769631	544.835111853119
"1434"	8.02382277784092e-05	0.462967074283377	1853.15832169404
"1622"	8.02382277784092e-05	9.96150961184814	1687.54242140605
"1628"	8.02382277784092e-05	9.96150961184814	1928.33511418642
"1729"	8.02382277784092e-05	46.2075226146925	1402.35554128167
"2071"	0.000119927911671451	0.001	39.6795431385493
"2203"	0.000119927911671451	0.0215166696838376	2019.27182720198
"2253"	0.000119927911671451	0.0215166696838376	913.48383577126
"2301"	0.000119927911671451	0.0998073625132341	93.4063018296175
"2667"	0.000119927911671451	9.96150961184814	2004.86586041685
"2699"	0.000119927911671451	9.96150961184814	162.717410255949
"2730"	0.000119927911671451	46.2075226146925	1497.81382865237
"2768"	0.000119927911671451	46.2075226146925	601.765893790471
"2770"	0.000119927911671451	46.2075226146925	1317.76462139549
"2792"	0.000119927911671451	46.2075226146925	720.187917065783
"2855"	0.000119927911671451	214.33851187051	2050.82124152272
"2935"	0.000119927911671451	994.232001008792	2222.26801947375
"2952"	0.000119927911671451	994.232001008792	1508.96499539619
"3047"	0.000179250020795518	0.001	557.599360279018
"3059"	0.000179250020795518	0.001	2318.82692187171
"3091"	0.000179250020795518	0.001	523.348269455416
"3104"	0.000179250020795518	0.00463860643769631	1087.16394228641
"3152"	0.000179250020795518	0.00463860643769631	1508.96499539619
"3452"	0.000179250020795518	0.462967074283377	1508.96499539619
"3745"	0.000179250020795518	46.2075226146925	1472.47037154314
"3866"	0.000179250020795518	214.33851187051	381.988505726772
"3949"	0.000179250020795518	994.232001008792	1131.61842036713
"3982"	0.000179250020795518	994.232001008792	1899.18190420594
"4408"	0.000267915696249403	0.462967074283377	1526.01506288702
"4436"	0.000267915696249403	0.462967074283377	838.487744213096
"4440"	0.000267915696249403	0.462967074283377	1957.40354694113
