"X1"	"X2"	"X3"
"72"	2e-05	0.001	1573.08832941547
"87"	2e-05	0.001	3248.02866157891
"363"	2e-05	0.1	2720.70409544485
"368"	2e-05	0.1	1873.12257029542
"386"	2e-05	0.1	418.076715545811
"417"	2e-05	0.464158883361278	944.378567078321
"542"	2e-05	2.15443469003188	572.378707402274
"566"	2e-05	2.15443469003188	426.809411091855
"582"	2e-05	2.15443469003188	274.894234476676
"664"	2e-05	10	2437.19509547833
"673"	2e-05	10	892.748213500118
"679"	2e-05	10	750.107985776124
"702"	2e-05	46.4158883361277	400.025826553785
"710"	2e-05	46.4158883361277	3651.39189620879
"885"	2e-05	215.443469003188	1617.99122945815
"944"	2e-05	1000	2944.28524415632
"1017"	3.30031086337567e-05	0.001	944.378567078321
"1208"	3.30031086337567e-05	0.0215443469003188	1786.5318924882
"1319"	3.30031086337567e-05	0.1	2619.88247416865
"1403"	3.30031086337567e-05	0.464158883361278	3187.77072731382
"1450"	3.30031086337567e-05	0.464158883361278	1434.1993495544
"1641"	3.30031086337567e-05	10	2753.36856226204
"1697"	3.30031086337567e-05	10	446.612988158584
"1699"	3.30031086337567e-05	10	902.649342849503
"1774"	3.30031086337567e-05	46.4158883361277	194.833555706824
"1811"	3.30031086337567e-05	215.443469003188	1628.6046642381
"1859"	3.30031086337567e-05	215.443469003188	1889.17766485641
"1927"	3.30031086337567e-05	1000	2194.51094278564
"1973"	3.30031086337567e-05	1000	892.748213500118
"2010"	5.44602589745773e-05	0.001	3651.39189620879
"2033"	5.44602589745773e-05	0.001	1377.57022266116
"2054"	5.44602589745773e-05	0.001	1267.60602376314
"2232"	5.44602589745773e-05	0.0215443469003188	422.475497603993
"2288"	5.44602589745773e-05	0.0215443469003188	2676.642746953
"2378"	5.44602589745773e-05	0.1	2717.19768424189
"2490"	5.44602589745773e-05	0.464158883361278	1044.2347093465
"2863"	5.44602589745773e-05	215.443469003188	2720.70409544485
"3156"	8.98678921580248e-05	0.00464158883361278	1428.36462058258
"3280"	8.98678921580248e-05	0.0215443469003188	3043.6062072489
"3330"	8.98678921580248e-05	0.1	937.105213611007
"3462"	8.98678921580248e-05	0.464158883361278	1850.22892297472
"3677"	8.98678921580248e-05	10	1580.63478667276
"3850"	8.98678921580248e-05	215.443469003188	1434.1993495544
"4026"	0.000148295990378901	0.001	828.082083490802
"4305"	0.000148295990378901	0.1	789.21540892822
"4389"	0.000148295990378901	0.1	3699.82245255866
"4411"	0.000148295990378901	0.464158883361278	1628.6046642381
"4413"	0.000148295990378901	0.464158883361278	127.065438857217
"4425"	0.000148295990378901	0.464158883361278	2515.6304864048
"4579"	0.000148295990378901	2.15443469003188	750.107985776124
"4698"	0.000148295990378901	10	437.482593925306
"4933"	0.000148295990378901	1000	1377.57022266116
"5014"	0.000244711434021271	0.001	1521.32167205965
"5033"	0.000244711434021271	0.001	1377.57022266116
"5165"	0.000244711434021271	0.00464158883361278	217.942876553944
"5214"	0.000244711434021271	0.0215443469003188	1521.32167205965
"5226"	0.000244711434021271	0.0215443469003188	828.082083490802
"5644"	0.000244711434021271	10	2944.28524415632
"6030"	0.000403811902046319	0.001	937.105213611007
"6057"	0.000403811902046319	0.001	22.2147095485234
"6087"	0.000403811902046319	0.001	3248.02866157891
"6091"	0.000403811902046319	0.001	1020.20352079057
"6101"	0.000403811902046319	0.00464158883361278	2063.89448113521
"6217"	0.000403811902046319	0.0215443469003188	944.378567078321
"6225"	0.000403811902046319	0.0215443469003188	2515.6304864048
"6293"	0.000403811902046319	0.0215443469003188	704.404836382495
"6483"	0.000403811902046319	0.464158883361278	1643.39656762461
"6532"	0.000403811902046319	2.15443469003188	422.475497603993
"6802"	0.000403811902046319	215.443469003188	400.025826553785
"6834"	0.000403811902046319	215.443469003188	1498.98739340286
"6869"	0.000403811902046319	215.443469003188	3319.43350122249
"6883"	0.000403811902046319	215.443469003188	1643.39656762461
"6914"	0.000403811902046319	1000	1521.32167205965
"6921"	0.000403811902046319	1000	1314.30261338476
"7303"	0.000666352403541928	0.1	3187.77072731382
"7379"	0.000666352403541928	0.1	750.107985776124
"7536"	0.000666352403541928	2.15443469003188	3528.17490204434
"7585"	0.000666352403541928	2.15443469003188	1617.99122945815
"7658"	0.000666352403541928	10	1177.75504806588
"7805"	0.000666352403541928	215.443469003188	789.21540892822
"7869"	0.000666352403541928	215.443469003188	3319.43350122249
"8513"	0.00109958503812296	2.15443469003188	127.065438857217
"8595"	0.00109958503812296	2.15443469003188	688.949741768994
"8597"	0.00109958503812296	2.15443469003188	446.612988158584
"8747"	0.00109958503812296	46.4158883361277	1385.4100450338
"8784"	0.00109958503812296	46.4158883361277	486.759435609981
"8976"	0.00109958503812296	1000	3506.80789353358
"9022"	0.00181448622326127	0.001	2949.65968542178
"9249"	0.00181448622326127	0.0215443469003188	2609.60694743836
"9275"	0.00181448622326127	0.0215443469003188	3634.17088291162
"9315"	0.00181448622326127	0.1	3199.20837063144
"9318"	0.00181448622326127	0.1	1622.66051594009
"9400"	0.00181448622326127	0.1	2802.73653298151
"9465"	0.00181448622326127	0.464158883361278	217.942876553944
"9472"	0.00181448622326127	0.464158883361278	1573.08832941547
"9756"	0.00181448622326127	46.4158883361277	1428.36462058258
"9873"	0.00181448622326127	215.443469003188	892.748213500118
"9893"	0.00181448622326127	215.443469003188	704.404836382495
"9900"	0.00181448622326127	215.443469003188	2802.73653298151
"9969"	0.00181448622326127	1000	3319.43350122249
