"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"
"1"	0.000156172207883298	0.0437273392017835	0.0129334897753029	0.618363319120197	27.43753985097	7.16564919141002e-05	5386.21405435585
"2"	0.000156172207883298	0.0437273392017835	0.0129334897753029	76.3164000612143	0.0128702295250201	7.16564919141002e-05	4913.08320946646
"3"	0.000156172207883298	0.0437273392017835	2.16345154265287	0.0556617224531511	2.13186095847247	7.16564919141002e-05	4922.56067871855
"4"	0.000156172207883298	0.0437273392017835	27.9809784062643	0.0556617224531511	27.43753985097	0.000256732641671776	4913.08320946646
"5"	0.000156172207883298	0.0437273392017835	27.9809784062643	76.3164000612143	0.0128702295250201	3.78567013655707e-05	4913.08320946646
"6"	0.000156172207883298	0.275854861318659	0.0129334897753029	0.0556617224531511	0.1656428080267	7.16564919141002e-05	4913.08320946646
"7"	0.000156172207883298	0.275854861318659	0.167275157767865	0.0556617224531511	2.13186095847247	0.000135633920764826	4922.56067871855
"8"	0.000156172207883298	0.275854861318659	2.16345154265287	0.618363319120197	2.13186095847247	0.000256732641671776	4922.56067871855
"9"	0.000156172207883298	0.275854861318659	27.9809784062643	0.0556617224531511	2.13186095847247	7.16564919141002e-05	4913.08320946646
"10"	0.000156172207883298	0.275854861318659	27.9809784062643	6.86958968535656	0.1656428080267	0.000135633920764826	4922.56067871855
"11"	0.000156172207883298	1.74023633503026	0.167275157767865	0.618363319120197	0.1656428080267	7.16564919141002e-05	5386.21405435585
"12"	0.000156172207883298	1.74023633503026	2.16345154265287	6.86958968535656	2.13186095847247	7.16564919141002e-05	5386.21405435585
"13"	0.000156172207883298	1.74023633503026	2.16345154265287	76.3164000612143	0.0128702295250201	3.78567013655707e-05	4922.56067871855
"14"	0.000156172207883298	1.74023633503026	27.9809784062643	6.86958968535656	2.13186095847247	7.16564919141002e-05	4913.08320946646
"15"	0.000156172207883298	10.9783184073062	0.0129334897753029	0.0556617224531511	2.13186095847247	0.000135633920764826	4913.08320946646
"16"	0.000156172207883298	10.9783184073062	0.0129334897753029	76.3164000612143	0.1656428080267	0.000135633920764826	5386.21405435585
"17"	0.000156172207883298	10.9783184073062	0.0129334897753029	76.3164000612143	0.1656428080267	0.000256732641671776	2969.54217548499
"18"	0.000156172207883298	10.9783184073062	0.167275157767865	0.0556617224531511	27.43753985097	0.000135633920764826	5386.21405435585
"19"	0.000156172207883298	10.9783184073062	0.167275157767865	6.86958968535656	27.43753985097	0.000256732641671776	4922.56067871855
"20"	0.000156172207883298	10.9783184073062	2.16345154265287	0.618363319120197	0.0128702295250201	0.000135633920764826	2969.54217548499
"21"	0.000156172207883298	10.9783184073062	2.16345154265287	76.3164000612143	27.43753985097	7.16564919141002e-05	5386.21405435585
"22"	0.000156172207883298	10.9783184073062	27.9809784062643	0.618363319120197	2.13186095847247	3.78567013655707e-05	5386.21405435585
"23"	0.000156172207883298	10.9783184073062	27.9809784062643	76.3164000612143	2.13186095847247	7.16564919141002e-05	2969.54217548499
"24"	0.000388786771635019	0.0437273392017835	0.0129334897753029	0.618363319120197	0.1656428080267	7.16564919141002e-05	5386.21405435585
"25"	0.000388786771635019	0.0437273392017835	0.0129334897753029	0.618363319120197	27.43753985097	3.78567013655707e-05	4913.08320946646
"26"	0.000388786771635019	0.0437273392017835	0.0129334897753029	6.86958968535656	2.13186095847247	0.000135633920764826	4922.56067871855
"27"	0.000388786771635019	0.0437273392017835	0.0129334897753029	6.86958968535656	27.43753985097	3.78567013655707e-05	4913.08320946646
"28"	0.000388786771635019	0.0437273392017835	0.167275157767865	0.0556617224531511	2.13186095847247	0.000256732641671776	5386.21405435585
"29"	0.000388786771635019	0.0437273392017835	0.167275157767865	0.618363319120197	0.0128702295250201	0.000256732641671776	4922.56067871855
"30"	0.000388786771635019	0.0437273392017835	0.167275157767865	0.618363319120197	27.43753985097	0.000135633920764826	2969.54217548499
"31"	0.000388786771635019	0.0437273392017835	2.16345154265287	6.86958968535656	0.0128702295250201	3.78567013655707e-05	4922.56067871855
"32"	0.000388786771635019	0.275854861318659	0.0129334897753029	0.0556617224531511	0.0128702295250201	7.16564919141002e-05	4913.08320946646
"33"	0.000388786771635019	0.275854861318659	0.0129334897753029	0.0556617224531511	0.1656428080267	0.000135633920764826	4922.56067871855
"34"	0.000388786771635019	0.275854861318659	0.167275157767865	0.0556617224531511	0.1656428080267	7.16564919141002e-05	4922.56067871855
"35"	0.000388786771635019	0.275854861318659	0.167275157767865	0.0556617224531511	0.1656428080267	7.16564919141002e-05	5386.21405435585
"36"	0.000388786771635019	0.275854861318659	0.167275157767865	76.3164000612143	0.0128702295250201	0.000135633920764826	5386.21405435585
"37"	0.000388786771635019	0.275854861318659	0.167275157767865	76.3164000612143	0.1656428080267	0.000256732641671776	2969.54217548499
"38"	0.000388786771635019	0.275854861318659	27.9809784062643	0.618363319120197	0.0128702295250201	0.000256732641671776	4922.56067871855
"39"	0.000388786771635019	0.275854861318659	27.9809784062643	76.3164000612143	0.0128702295250201	3.78567013655707e-05	4913.08320946646
"40"	0.000388786771635019	1.74023633503026	0.167275157767865	6.86958968535656	2.13186095847247	0.000135633920764826	4913.08320946646
"41"	0.000388786771635019	1.74023633503026	2.16345154265287	0.618363319120197	0.1656428080267	3.78567013655707e-05	4913.08320946646
"42"	0.000388786771635019	1.74023633503026	2.16345154265287	0.618363319120197	2.13186095847247	0.000135633920764826	5386.21405435585
"43"	0.000388786771635019	1.74023633503026	27.9809784062643	6.86958968535656	0.0128702295250201	0.000135633920764826	2969.54217548499
"44"	0.000388786771635019	10.9783184073062	0.0129334897753029	0.0556617224531511	27.43753985097	0.000256732641671776	4922.56067871855
"45"	0.000388786771635019	10.9783184073062	0.167275157767865	0.618363319120197	0.0128702295250201	0.000256732641671776	5386.21405435585
"46"	0.000388786771635019	10.9783184073062	0.167275157767865	0.618363319120197	27.43753985097	3.78567013655707e-05	5386.21405435585
"47"	0.000388786771635019	10.9783184073062	0.167275157767865	76.3164000612143	0.0128702295250201	0.000256732641671776	4922.56067871855
"48"	0.000388786771635019	10.9783184073062	2.16345154265287	0.618363319120197	2.13186095847247	7.16564919141002e-05	4922.56067871855
"49"	0.000388786771635019	10.9783184073062	2.16345154265287	6.86958968535656	2.13186095847247	0.000256732641671776	4922.56067871855
"50"	0.000388786771635019	10.9783184073062	27.9809784062643	6.86958968535656	0.1656428080267	3.78567013655707e-05	4913.08320946646
"51"	0.000388786771635019	10.9783184073062	27.9809784062643	76.3164000612143	2.13186095847247	7.16564919141002e-05	5386.21405435585
"52"	0.000388786771635019	10.9783184073062	27.9809784062643	76.3164000612143	27.43753985097	0.000256732641671776	5386.21405435585
"53"	0.000967874859727499	0.0437273392017835	0.0129334897753029	0.618363319120197	27.43753985097	0.000256732641671776	2969.54217548499
"54"	0.000967874859727499	0.0437273392017835	0.167275157767865	6.86958968535656	2.13186095847247	7.16564919141002e-05	4913.08320946646
"55"	0.000967874859727499	0.0437273392017835	0.167275157767865	76.3164000612143	0.0128702295250201	3.78567013655707e-05	2969.54217548499
"56"	0.000967874859727499	0.0437273392017835	2.16345154265287	0.0556617224531511	27.43753985097	7.16564919141002e-05	5386.21405435585
"57"	0.000967874859727499	0.0437273392017835	2.16345154265287	0.618363319120197	0.1656428080267	0.000256732641671776	4922.56067871855
"58"	0.000967874859727499	0.275854861318659	0.0129334897753029	0.618363319120197	0.1656428080267	0.000135633920764826	4913.08320946646
"59"	0.000967874859727499	0.275854861318659	0.167275157767865	76.3164000612143	2.13186095847247	0.000135633920764826	4922.56067871855
"60"	0.000967874859727499	0.275854861318659	2.16345154265287	0.618363319120197	0.0128702295250201	0.000135633920764826	5386.21405435585
"61"	0.000967874859727499	0.275854861318659	27.9809784062643	0.0556617224531511	27.43753985097	3.78567013655707e-05	2969.54217548499
"62"	0.000967874859727499	0.275854861318659	27.9809784062643	6.86958968535656	27.43753985097	3.78567013655707e-05	4922.56067871855
"63"	0.000967874859727499	1.74023633503026	0.0129334897753029	6.86958968535656	0.0128702295250201	3.78567013655707e-05	2969.54217548499
"64"	0.000967874859727499	1.74023633503026	0.0129334897753029	6.86958968535656	0.1656428080267	0.000256732641671776	4922.56067871855
"65"	0.000967874859727499	1.74023633503026	0.0129334897753029	76.3164000612143	27.43753985097	3.78567013655707e-05	4913.08320946646
"66"	0.000967874859727499	1.74023633503026	0.167275157767865	0.0556617224531511	27.43753985097	3.78567013655707e-05	4922.56067871855
"67"	0.000967874859727499	1.74023633503026	27.9809784062643	0.618363319120197	0.1656428080267	0.000256732641671776	2969.54217548499
