"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"
"1"	0.000142388055010086	0.0437346304380036	0.251188643150958	0.0158438883940084	65.0827494073961	4.26927437302342e-05	5032.11192047371
"2"	0.000142388055010086	0.0437346304380036	0.251188643150958	0.0158438883940084	65.0827494073961	8.79855357765199e-05	1501.03707895126
"3"	0.000142388055010086	0.0437346304380036	0.251188643150958	0.251028799441795	65.0827494073961	0.000373702252827047	5032.11192047371
"4"	0.000142388055010086	0.0437346304380036	0.251188643150958	3.97727228203773	0.284962891210364	4.26927437302342e-05	5032.11192047371
"5"	0.000142388055010086	0.0437346304380036	0.251188643150958	3.97727228203773	4.30652626127499	8.79855357765199e-05	185.288949125226
"6"	0.000142388055010086	0.0437346304380036	3.98107170553497	63.015458149189	0.0188559977207542	8.79855357765199e-05	1501.03707895126
"7"	0.000142388055010086	0.0437346304380036	63.0957344480193	3.97727228203773	0.284962891210364	0.000373702252827047	1501.03707895126
"8"	0.000142388055010086	0.275946862829854	0.0158489319246111	3.97727228203773	4.30652626127499	4.26927437302342e-05	1501.03707895126
"9"	0.000142388055010086	0.275946862829854	0.251188643150958	0.251028799441795	0.0188559977207542	0.000181329514795248	185.288949125226
"10"	0.000142388055010086	0.275946862829854	0.251188643150958	3.97727228203773	65.0827494073961	0.000181329514795248	1501.03707895126
"11"	0.000142388055010086	0.275946862829854	0.251188643150958	63.015458149189	0.0188559977207542	4.26927437302342e-05	2793.33942503643
"12"	0.000142388055010086	0.275946862829854	63.0957344480193	0.0158438883940084	65.0827494073961	0.000181329514795248	1501.03707895126
"13"	0.000142388055010086	0.275946862829854	63.0957344480193	63.015458149189	4.30652626127499	4.26927437302342e-05	185.288949125226
"14"	0.000142388055010086	1.74110699788765	0.0158489319246111	0.0158438883940084	0.284962891210364	8.79855357765199e-05	5032.11192047371
"15"	0.000142388055010086	1.74110699788765	0.0158489319246111	0.0158438883940084	4.30652626127499	4.26927437302342e-05	2793.33942503643
"16"	0.000142388055010086	1.74110699788765	0.0158489319246111	63.015458149189	0.0188559977207542	4.26927437302342e-05	5032.11192047371
"17"	0.000142388055010086	1.74110699788765	0.251188643150958	0.251028799441795	65.0827494073961	0.000373702252827047	2793.33942503643
"18"	0.000142388055010086	1.74110699788765	0.251188643150958	3.97727228203773	4.30652626127499	8.79855357765199e-05	1501.03707895126
"19"	0.000142388055010086	1.74110699788765	0.251188643150958	3.97727228203773	65.0827494073961	4.26927437302342e-05	185.288949125226
"20"	0.000142388055010086	1.74110699788765	3.98107170553497	0.251028799441795	4.30652626127499	8.79855357765199e-05	5032.11192047371
"21"	0.000142388055010086	1.74110699788765	3.98107170553497	63.015458149189	0.284962891210364	0.000181329514795248	5032.11192047371
"22"	0.000142388055010086	1.74110699788765	63.0957344480193	0.251028799441795	0.284962891210364	8.79855357765199e-05	2793.33942503643
"23"	0.000142388055010086	10.9856424784307	0.0158489319246111	0.251028799441795	0.284962891210364	0.000181329514795248	1501.03707895126
"24"	0.000142388055010086	10.9856424784307	0.0158489319246111	0.251028799441795	65.0827494073961	8.79855357765199e-05	2793.33942503643
"25"	0.000142388055010086	10.9856424784307	0.0158489319246111	63.015458149189	65.0827494073961	0.000181329514795248	2793.33942503643
"26"	0.000142388055010086	10.9856424784307	0.251188643150958	0.0158438883940084	0.0188559977207542	8.79855357765199e-05	185.288949125226
"27"	0.000142388055010086	10.9856424784307	0.251188643150958	0.251028799441795	4.30652626127499	0.000181329514795248	185.288949125226
"28"	0.000142388055010086	10.9856424784307	0.251188643150958	63.015458149189	65.0827494073961	8.79855357765199e-05	1501.03707895126
"29"	0.000142388055010086	10.9856424784307	63.0957344480193	63.015458149189	65.0827494073961	8.79855357765199e-05	185.288949125226
"30"	0.000337905970159254	0.0437346304380036	0.0158489319246111	0.0158438883940084	0.284962891210364	8.79855357765199e-05	185.288949125226
"31"	0.000337905970159254	0.0437346304380036	3.98107170553497	0.0158438883940084	4.30652626127499	0.000373702252827047	185.288949125226
"32"	0.000337905970159254	0.0437346304380036	3.98107170553497	63.015458149189	0.0188559977207542	4.26927437302342e-05	1501.03707895126
"33"	0.000337905970159254	0.0437346304380036	63.0957344480193	0.251028799441795	0.284962891210364	0.000181329514795248	185.288949125226
"34"	0.000337905970159254	0.0437346304380036	63.0957344480193	0.251028799441795	65.0827494073961	8.79855357765199e-05	5032.11192047371
"35"	0.000337905970159254	0.0437346304380036	63.0957344480193	3.97727228203773	0.284962891210364	0.000181329514795248	2793.33942503643
"36"	0.000337905970159254	0.275946862829854	0.0158489319246111	0.251028799441795	0.284962891210364	8.79855357765199e-05	185.288949125226
"37"	0.000337905970159254	0.275946862829854	3.98107170553497	3.97727228203773	65.0827494073961	0.000373702252827047	185.288949125226
"38"	0.000337905970159254	0.275946862829854	63.0957344480193	0.0158438883940084	4.30652626127499	8.79855357765199e-05	185.288949125226
"39"	0.000337905970159254	0.275946862829854	63.0957344480193	0.251028799441795	4.30652626127499	8.79855357765199e-05	2793.33942503643
"40"	0.000337905970159254	1.74110699788765	3.98107170553497	0.251028799441795	4.30652626127499	0.000373702252827047	185.288949125226
"41"	0.000337905970159254	1.74110699788765	3.98107170553497	63.015458149189	0.284962891210364	8.79855357765199e-05	5032.11192047371
"42"	0.000337905970159254	1.74110699788765	63.0957344480193	0.0158438883940084	4.30652626127499	8.79855357765199e-05	5032.11192047371
"43"	0.000337905970159254	1.74110699788765	63.0957344480193	0.0158438883940084	65.0827494073961	0.000181329514795248	5032.11192047371
"44"	0.000337905970159254	10.9856424784307	0.251188643150958	0.0158438883940084	0.0188559977207542	4.26927437302342e-05	5032.11192047371
