"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"V7"
"1"	0.000129266081401913	0.0321730421333722	0.98787726303237	10	3.71738578792763e-05	1769.68974231055	1
"2"	0.000129266081401913	0.0321730421333722	9.83869097080504	1	6.81564079753152e-05	963.54308272209	2
"3"	0.000129266081401913	0.0321730421333722	9.83869097080504	100	0.000420062461378175	963.54308272209	3
"4"	0.000129266081401913	0.149334033109614	0.00995942647835054	10	0.000420062461378175	482.443308449394	4
"5"	0.000129266081401913	0.149334033109614	0.00995942647835054	100	0.00012496136298749	482.443308449394	5
"6"	0.000129266081401913	0.149334033109614	0.0991901757776699	0.01	3.71738578792763e-05	2253.26587120585	6
"7"	0.000129266081401913	0.693147180559945	0.00995942647835054	0.01	3.71738578792763e-05	1769.68974231055	7
"8"	0.000129266081401913	0.693147180559945	0.00995942647835054	10	6.81564079753152e-05	727.733001477311	8
"9"	0.000129266081401913	0.693147180559945	0.0991901757776699	0.1	3.71738578792763e-05	963.54308272209	9
"10"	0.000129266081401913	3.21730421333722	0.00995942647835054	0.1	3.71738578792763e-05	727.733001477311	10
"11"	0.000129266081401913	3.21730421333722	0.00995942647835054	100	0.00012496136298749	2253.26587120585	11
"12"	0.000129266081401913	3.21730421333722	0.0991901757776699	0.1	3.71738578792763e-05	963.54308272209	12
"13"	0.000129266081401913	3.21730421333722	0.98787726303237	10	6.81564079753152e-05	1769.68974231055	13
"14"	0.000129266081401913	3.21730421333722	0.98787726303237	100	0.000420062461378175	2253.26587120585	14
"15"	0.000129266081401913	14.9334033109614	0.00995942647835054	1	3.71738578792763e-05	963.54308272209	15
"16"	0.000129266081401913	14.9334033109614	0.0991901757776699	0.1	3.71738578792763e-05	1769.68974231055	16
"17"	0.000129266081401913	14.9334033109614	0.98787726303237	0.01	0.000229110405075144	1769.68974231055	17
"18"	0.000129266081401913	14.9334033109614	0.98787726303237	1	0.000420062461378175	2253.26587120585	18
"19"	0.000129266081401913	14.9334033109614	9.83869097080504	0.01	0.000229110405075144	2253.26587120585	19
"20"	0.000278495330016767	0.0321730421333722	0.00995942647835054	1	0.000420062461378175	727.733001477311	20
"21"	0.000278495330016767	0.0321730421333722	0.0991901757776699	0.01	0.000420062461378175	963.54308272209	21
"22"	0.000278495330016767	0.0321730421333722	9.83869097080504	0.01	0.000229110405075144	482.443308449394	22
"23"	0.000278495330016767	0.0321730421333722	9.83869097080504	1	3.71738578792763e-05	727.733001477311	23
"24"	0.000278495330016767	0.149334033109614	0.00995942647835054	100	0.00012496136298749	2253.26587120585	24
"25"	0.000278495330016767	0.149334033109614	0.0991901757776699	1	0.00012496136298749	727.733001477311	25
"26"	0.000278495330016767	0.149334033109614	9.83869097080504	0.01	3.71738578792763e-05	1769.68974231055	26
"27"	0.000278495330016767	0.149334033109614	9.83869097080504	0.1	0.00012496136298749	1769.68974231055	27
"28"	0.000278495330016767	0.149334033109614	9.83869097080504	10	3.71738578792763e-05	482.443308449394	28
"29"	0.000278495330016767	0.149334033109614	97.9877193669441	10	0.00012496136298749	2253.26587120585	29
"30"	0.000278495330016767	0.693147180559945	0.0991901757776699	100	3.71738578792763e-05	963.54308272209	30
"31"	0.000278495330016767	0.693147180559945	9.83869097080504	0.01	0.00012496136298749	727.733001477311	31
"32"	0.000278495330016767	0.693147180559945	97.9877193669441	1	0.00012496136298749	727.733001477311	32
"33"	0.000278495330016767	3.21730421333722	0.00995942647835054	0.01	6.81564079753152e-05	727.733001477311	33
"34"	0.000278495330016767	3.21730421333722	0.00995942647835054	1	6.81564079753152e-05	1769.68974231055	34
"35"	0.000278495330016767	3.21730421333722	0.00995942647835054	1	0.000229110405075144	482.443308449394	35
"36"	0.000278495330016767	3.21730421333722	0.0991901757776699	10	0.000229110405075144	963.54308272209	36
"37"	0.000278495330016767	3.21730421333722	0.98787726303237	1	3.71738578792763e-05	963.54308272209	37
"38"	0.000278495330016767	3.21730421333722	9.83869097080504	10	0.000420062461378175	727.733001477311	38
"39"	0.000278495330016767	14.9334033109614	0.00995942647835054	0.1	0.000420062461378175	2253.26587120585	39
"40"	0.000278495330016767	14.9334033109614	9.83869097080504	0.01	3.71738578792763e-05	727.733001477311	40
"41"	0.000278495330016767	14.9334033109614	9.83869097080504	0.1	0.000229110405075144	2253.26587120585	41
"42"	6e-04	0.0321730421333722	0.00995942647835054	0.01	3.71738578792763e-05	482.443308449394	42
"43"	6e-04	0.0321730421333722	0.98787726303237	0.01	3.71738578792763e-05	1769.68974231055	43
"44"	6e-04	0.0321730421333722	0.98787726303237	0.1	3.71738578792763e-05	1769.68974231055	44
"45"	6e-04	0.0321730421333722	0.98787726303237	1	0.000229110405075144	2253.26587120585	45
"46"	6e-04	0.0321730421333722	9.83869097080504	10	0.00012496136298749	2253.26587120585	46
"47"	6e-04	0.0321730421333722	97.9877193669441	10	3.71738578792763e-05	727.733001477311	47
"48"	6e-04	0.149334033109614	0.00995942647835054	1	0.000420062461378175	2253.26587120585	48
"49"	6e-04	0.149334033109614	0.0991901757776699	100	6.81564079753152e-05	2253.26587120585	49
