"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"V7"
"1"	0.000129266081401913	0.0321730421333722	0.0979292515134648	0.0999902335188458	0.000124109910966047	4158.77508653315	1
"2"	0.000129266081401913	0.0321730421333722	0.969100131990621	0.00999951166401869	3.67526635147089e-05	4158.77508653315	2
"3"	0.000129266081401913	0.0321730421333722	0.969100131990621	0.00999951166401869	0.000124109910966047	4042.01925925765	3
"4"	0.000129266081401913	0.0321730421333722	9.59013830198744	9.99804679915331	0.000228068489828779	4042.01925925765	4
"5"	0.000129266081401913	0.149334033109614	0.969100131990621	0.00999951166401869	0.000124109910966047	4042.01925925765	5
"6"	0.000129266081401913	0.149334033109614	0.969100131990621	99.9755855855382	0.000419106223249246	1699.75471560863	6
"7"	0.000129266081401913	0.149334033109614	9.59013830198744	0.0999902335188458	3.67526635147089e-05	4158.77508653315	7
"8"	0.000129266081401913	0.693147180559945	0.00989592095327488	0.00999951166401869	6.75379137712705e-05	1775.15257731634	8
"9"	0.000129266081401913	0.693147180559945	0.0979292515134648	0.0999902335188458	3.67526635147089e-05	655.213974711687	9
"10"	0.000129266081401913	0.693147180559945	0.0979292515134648	9.99804679915331	0.000228068489828779	1699.75471560863	10
"11"	0.000129266081401913	0.693147180559945	0.969100131990621	0.999853506359651	3.67526635147089e-05	1699.75471560863	11
"12"	0.000129266081401913	0.693147180559945	0.969100131990621	9.99804679915331	0.000228068489828779	4158.77508653315	12
"13"	0.000129266081401913	3.21730421333722	0.0979292515134648	99.9755855855382	0.000419106223249246	1699.75471560863	13
"14"	0.000129266081401913	3.21730421333722	94.9032505674415	0.999853506359651	6.75379137712705e-05	1699.75471560863	14
"15"	0.000129266081401913	14.9334033109614	0.0979292515134648	0.00999951166401869	0.000228068489828779	1699.75471560863	15
"16"	0.000129266081401913	14.9334033109614	0.0979292515134648	0.00999951166401869	0.000419106223249246	655.213974711687	16
"17"	0.000129266081401913	14.9334033109614	0.969100131990621	99.9755855855382	3.67526635147089e-05	655.213974711687	17
"18"	0.000129266081401913	14.9334033109614	0.969100131990621	99.9755855855382	0.000419106223249246	655.213974711687	18
"19"	0.000129266081401913	14.9334033109614	9.59013830198744	0.00999951166401869	3.67526635147089e-05	1699.75471560863	19
"20"	0.000129266081401913	14.9334033109614	9.59013830198744	9.99804679915331	0.000419106223249246	4158.77508653315	20
"21"	0.000129266081401913	14.9334033109614	9.59013830198744	99.9755855855382	0.000228068489828779	1775.15257731634	21
"22"	0.000278495330016767	0.0321730421333722	0.0979292515134648	0.999853506359651	3.67526635147089e-05	655.213974711687	22
"23"	0.000278495330016767	0.0321730421333722	0.0979292515134648	99.9755855855382	0.000228068489828779	1699.75471560863	23
"24"	0.000278495330016767	0.0321730421333722	94.9032505674415	99.9755855855382	3.67526635147089e-05	655.213974711687	24
"25"	0.000278495330016767	0.149334033109614	0.00989592095327488	0.0999902335188458	3.67526635147089e-05	4158.77508653315	25
"26"	0.000278495330016767	0.149334033109614	0.0979292515134648	0.00999951166401869	3.67526635147089e-05	4158.77508653315	26
"27"	0.000278495330016767	0.149334033109614	0.0979292515134648	0.00999951166401869	0.000124109910966047	1699.75471560863	27
"28"	0.000278495330016767	0.149334033109614	0.0979292515134648	0.999853506359651	0.000419106223249246	1775.15257731634	28
"29"	0.000278495330016767	0.149334033109614	0.0979292515134648	99.9755855855382	0.000419106223249246	1775.15257731634	29
"30"	0.000278495330016767	0.149334033109614	94.9032505674415	9.99804679915331	3.67526635147089e-05	1775.15257731634	30
"31"	0.000278495330016767	0.693147180559945	0.00989592095327488	0.00999951166401869	0.000228068489828779	4042.01925925765	31
"32"	0.000278495330016767	0.693147180559945	0.00989592095327488	0.0999902335188458	6.75379137712705e-05	4158.77508653315	32
"33"	0.000278495330016767	0.693147180559945	0.00989592095327488	9.99804679915331	0.000228068489828779	1699.75471560863	33
"34"	0.000278495330016767	0.693147180559945	0.0979292515134648	0.0999902335188458	0.000124109910966047	655.213974711687	34
"35"	0.000278495330016767	0.693147180559945	0.0979292515134648	9.99804679915331	0.000419106223249246	4042.01925925765	35
"36"	0.000278495330016767	0.693147180559945	94.9032505674415	0.0999902335188458	0.000419106223249246	1775.15257731634	36
"37"	0.000278495330016767	0.693147180559945	94.9032505674415	99.9755855855382	3.67526635147089e-05	4042.01925925765	37
"38"	0.000278495330016767	3.21730421333722	0.969100131990621	0.00999951166401869	0.000228068489828779	655.213974711687	38
"39"	0.000278495330016767	3.21730421333722	0.969100131990621	0.0999902335188458	0.000419106223249246	4158.77508653315	39
"40"	0.000278495330016767	3.21730421333722	9.59013830198744	0.00999951166401869	0.000228068489828779	4042.01925925765	40
"41"	0.000278495330016767	3.21730421333722	9.59013830198744	99.9755855855382	3.67526635147089e-05	4158.77508653315	41
"42"	0.000278495330016767	3.21730421333722	94.9032505674415	0.999853506359651	0.000419106223249246	655.213974711687	42
"43"	0.000278495330016767	14.9334033109614	0.0979292515134648	99.9755855855382	3.67526635147089e-05	4042.01925925765	43
"44"	0.000278495330016767	14.9334033109614	9.59013830198744	0.00999951166401869	0.000419106223249246	1775.15257731634	44
"45"	0.000278495330016767	14.9334033109614	9.59013830198744	99.9755855855382	0.000228068489828779	4042.01925925765	45
"46"	0.000278495330016767	14.9334033109614	94.9032505674415	9.99804679915331	3.67526635147089e-05	4158.77508653315	46
"47"	6e-04	0.0321730421333722	9.59013830198744	0.999853506359651	3.67526635147089e-05	1775.15257731634	47
"48"	6e-04	0.0321730421333722	9.59013830198744	99.9755855855382	6.75379137712705e-05	4042.01925925765	48
"49"	6e-04	0.0321730421333722	94.9032505674415	0.00999951166401869	0.000419106223249246	4158.77508653315	49
"50"	6e-04	0.149334033109614	0.0979292515134648	0.999853506359651	0.000228068489828779	1699.75471560863	50
"51"	6e-04	0.149334033109614	9.59013830198744	0.999853506359651	6.75379137712705e-05	4158.77508653315	51
"52"	6e-04	0.149334033109614	94.9032505674415	0.0999902335188458	0.000124109910966047	655.213974711687	52
"53"	6e-04	0.693147180559945	0.00989592095327488	0.999853506359651	0.000419106223249246	4042.01925925765	53
"54"	6e-04	0.693147180559945	0.0979292515134648	0.00999951166401869	6.75379137712705e-05	655.213974711687	54
"55"	6e-04	0.693147180559945	0.969100131990621	0.0999902335188458	6.75379137712705e-05	1699.75471560863	55
"56"	6e-04	0.693147180559945	9.59013830198744	9.99804679915331	0.000419106223249246	4042.01925925765	56
"57"	6e-04	3.21730421333722	0.0979292515134648	9.99804679915331	3.67526635147089e-05	1699.75471560863	57
"58"	6e-04	3.21730421333722	0.0979292515134648	99.9755855855382	0.000228068489828779	655.213974711687	58
"59"	6e-04	3.21730421333722	9.59013830198744	0.999853506359651	0.000228068489828779	4042.01925925765	59
"60"	6e-04	3.21730421333722	9.59013830198744	9.99804679915331	0.000124109910966047	1775.15257731634	60
"61"	6e-04	14.9334033109614	0.0979292515134648	99.9755855855382	3.67526635147089e-05	1775.15257731634	61
"62"	6e-04	14.9334033109614	9.59013830198744	99.9755855855382	3.67526635147089e-05	1699.75471560863	62
"63"	6e-04	14.9334033109614	94.9032505674415	0.00999951166401869	0.000419106223249246	1699.75471560863	63
"64"	6e-04	14.9334033109614	94.9032505674415	0.00999951166401869	0.000419106223249246	4158.77508653315	64
"65"	0.00129266081401913	0.0321730421333722	0.00989592095327488	99.9755855855382	0.000419106223249246	1699.75471560863	65
"66"	0.00129266081401913	0.0321730421333722	9.59013830198744	9.99804679915331	0.000124109910966047	1775.15257731634	66
"67"	0.00129266081401913	0.0321730421333722	94.9032505674415	0.0999902335188458	0.000228068489828779	1699.75471560863	67
"68"	0.00129266081401913	0.0321730421333722	94.9032505674415	99.9755855855382	0.000419106223249246	4042.01925925765	68
"69"	0.00129266081401913	0.149334033109614	0.969100131990621	0.00999951166401869	3.67526635147089e-05	4158.77508653315	69
"70"	0.00129266081401913	0.149334033109614	9.59013830198744	0.00999951166401869	6.75379137712705e-05	655.213974711687	70
"71"	0.00129266081401913	0.149334033109614	94.9032505674415	99.9755855855382	0.000124109910966047	4042.01925925765	71
"72"	0.00129266081401913	0.693147180559945	9.59013830198744	9.99804679915331	3.67526635147089e-05	1699.75471560863	72
"73"	0.00129266081401913	0.693147180559945	94.9032505674415	99.9755855855382	0.000419106223249246	4158.77508653315	73
"74"	0.00129266081401913	3.21730421333722	0.00989592095327488	99.9755855855382	6.75379137712705e-05	1775.15257731634	74
"75"	0.00129266081401913	3.21730421333722	0.0979292515134648	0.00999951166401869	3.67526635147089e-05	1775.15257731634	75
"76"	0.00129266081401913	3.21730421333722	9.59013830198744	0.999853506359651	3.67526635147089e-05	1775.15257731634	76
"77"	0.00129266081401913	14.9334033109614	0.969100131990621	0.999853506359651	0.000419106223249246	1699.75471560863	77
"78"	0.00129266081401913	14.9334033109614	9.59013830198744	0.00999951166401869	0.000228068489828779	4042.01925925765	78
"79"	0.00129266081401913	14.9334033109614	94.9032505674415	0.999853506359651	0.000228068489828779	4158.77508653315	79
"80"	0.00129266081401913	14.9334033109614	94.9032505674415	9.99804679915331	0.000124109910966047	1699.75471560863	80
"81"	0.00278495330016767	0.0321730421333722	0.00989592095327488	0.0999902335188458	0.000228068489828779	1699.75471560863	81
"82"	0.00278495330016767	0.0321730421333722	0.00989592095327488	0.0999902335188458	0.000228068489828779	4042.01925925765	82
"83"	0.00278495330016767	0.0321730421333722	0.00989592095327488	99.9755855855382	0.000419106223249246	1699.75471560863	83
"84"	0.00278495330016767	0.0321730421333722	9.59013830198744	9.99804679915331	6.75379137712705e-05	4042.01925925765	84
"85"	0.00278495330016767	0.149334033109614	9.59013830198744	99.9755855855382	0.000228068489828779	4158.77508653315	85
"86"	0.00278495330016767	0.693147180559945	0.00989592095327488	9.99804679915331	0.000228068489828779	655.213974711687	86
"87"	0.00278495330016767	0.693147180559945	0.969100131990621	0.999853506359651	0.000419106223249246	655.213974711687	87
"88"	0.00278495330016767	0.693147180559945	0.969100131990621	99.9755855855382	6.75379137712705e-05	1699.75471560863	88
"89"	0.00278495330016767	0.693147180559945	9.59013830198744	0.00999951166401869	0.000228068489828779	1699.75471560863	89
"90"	0.00278495330016767	0.693147180559945	94.9032505674415	9.99804679915331	0.000124109910966047	1699.75471560863	90
"91"	0.00278495330016767	3.21730421333722	0.00989592095327488	0.0999902335188458	0.000124109910966047	1699.75471560863	91
"92"	0.00278495330016767	3.21730421333722	0.0979292515134648	0.00999951166401869	0.000228068489828779	1775.15257731634	92
"93"	0.00278495330016767	3.21730421333722	0.0979292515134648	0.0999902335188458	0.000228068489828779	4158.77508653315	93
"94"	0.00278495330016767	3.21730421333722	0.0979292515134648	99.9755855855382	3.67526635147089e-05	655.213974711687	94
"95"	0.00278495330016767	3.21730421333722	9.59013830198744	0.0999902335188458	3.67526635147089e-05	4158.77508653315	95
"96"	0.00278495330016767	3.21730421333722	94.9032505674415	0.00999951166401869	3.67526635147089e-05	1775.15257731634	96
"97"	0.00278495330016767	14.9334033109614	0.00989592095327488	0.999853506359651	0.000228068489828779	4042.01925925765	97
"98"	0.00278495330016767	14.9334033109614	9.59013830198744	0.00999951166401869	0.000228068489828779	1775.15257731634	98
"99"	0.00278495330016767	14.9334033109614	9.59013830198744	0.00999951166401869	0.000419106223249246	1699.75471560863	99
"100"	0.00278495330016767	14.9334033109614	9.59013830198744	99.9755855855382	0.000124109910966047	1699.75471560863	100
