"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"V7"
"1"	0.000129219876602265	0.0321632998701849	0.462683058097813	1	3.34144521016309e-05	1215.14350459401	1
"2"	0.000129219876602265	0.0321632998701849	2.14075612250744	0.01	9.32702287265041e-05	2765.26201275571	2
"3"	0.000129219876602265	0.0321632998701849	2.14075612250744	1	0.000260346497384878	1541.64970110987	3
"4"	0.000129219876602265	0.0321632998701849	212.040093430737	0.01	9.32702287265041e-05	1215.14350459401	4
"5"	0.000129219876602265	0.149243607642428	0.462683058097813	10	0.000155828679514497	2765.26201275571	5
"6"	0.000129219876602265	0.149243607642428	0.462683058097813	10	0.000155828679514497	3774.61303606875	6
"7"	0.000129219876602265	0.149243607642428	212.040093430737	0.1	0.000260346497384878	3774.61303606875	7
"8"	0.000129219876602265	0.692517699117512	2.14075612250744	1	3.34144521016309e-05	2765.26201275571	8
"9"	0.000129219876602265	0.692517699117512	2.14075612250744	100	5.58262804626096e-05	1215.14350459401	9
"10"	0.000129219876602265	0.692517699117512	9.90491589403361	10	5.58262804626096e-05	3774.61303606875	10
"11"	0.000129219876602265	0.692517699117512	45.8283677605311	10	3.34144521016309e-05	1215.14350459401	11
"12"	0.000129219876602265	0.692517699117512	212.040093430737	1	0.000155828679514497	1541.64970110987	12
"13"	0.000129219876602265	0.692517699117512	212.040093430737	10	0.000260346497384878	3774.61303606875	13
"14"	0.000129219876602265	3.21340907772772	0.462683058097813	100	0.000155828679514497	3774.61303606875	14
"15"	0.000129219876602265	14.9108072096663	0.462683058097813	1	5.58262804626096e-05	1215.14350459401	15
"16"	0.000129219876602265	14.9108072096663	0.462683058097813	1	5.58262804626096e-05	2765.26201275571	16
"17"	0.000129219876602265	14.9108072096663	2.14075612250744	1	5.58262804626096e-05	2765.26201275571	17
"18"	0.000129219876602265	14.9108072096663	9.90491589403361	1	0.000260346497384878	2765.26201275571	18
"19"	0.000129219876602265	14.9108072096663	212.040093430737	0.1	3.34144521016309e-05	2322.41810483855	19
"20"	0.000278296275151742	0.0321632998701849	2.14075612250744	0.1	0.000260346497384878	1541.64970110987	20
"21"	0.000278296275151742	0.0321632998701849	2.14075612250744	1	3.34144521016309e-05	2322.41810483855	21
"22"	0.000278296275151742	0.0321632998701849	9.90491589403361	0.1	0.000260346497384878	2322.41810483855	22
"23"	0.000278296275151742	0.0321632998701849	212.040093430737	0.1	0.000155828679514497	1215.14350459401	23
"24"	0.000278296275151742	0.149243607642428	0.462683058097813	10	3.34144521016309e-05	1215.14350459401	24
"25"	0.000278296275151742	0.149243607642428	2.14075612250744	0.1	5.58262804626096e-05	1215.14350459401	25
"26"	0.000278296275151742	0.149243607642428	2.14075612250744	10	5.58262804626096e-05	1215.14350459401	26
"27"	0.000278296275151742	0.149243607642428	2.14075612250744	100	0.000155828679514497	1215.14350459401	27
"28"	0.000278296275151742	0.149243607642428	2.14075612250744	100	0.000155828679514497	2765.26201275571	28
"29"	0.000278296275151742	0.149243607642428	9.90491589403361	0.1	9.32702287265041e-05	3774.61303606875	29
"30"	0.000278296275151742	0.149243607642428	212.040093430737	100	3.34144521016309e-05	2765.26201275571	30
"31"	0.000278296275151742	0.692517699117512	0.462683058097813	0.01	0.000155828679514497	3774.61303606875	31
"32"	0.000278296275151742	0.692517699117512	2.14075612250744	0.1	5.58262804626096e-05	2765.26201275571	32
"33"	0.000278296275151742	0.692517699117512	45.8283677605311	0.01	0.000155828679514497	3774.61303606875	33
"34"	0.000278296275151742	0.692517699117512	212.040093430737	100	9.32702287265041e-05	1215.14350459401	34
