"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"V7"
"1"	0.000129266081401913	0.0321730421333722	0.00996901983957106	100	0.0001181339044066	2918.93587827722	1
"2"	0.000129266081401913	0.0321730421333722	98.4605599941452	10	3.6153042337124e-05	2918.93587827722	2
"3"	0.000129266081401913	0.149334033109614	98.4605599941452	0.1	0.000386015075583755	2897.33070730504	3
"4"	0.000129266081401913	0.149334033109614	98.4605599941452	1	6.53521235114939e-05	5425.26511424513	4
"5"	0.000129266081401913	0.693147180559945	0.00996901983957106	1	0.000386015075583755	2897.33070730504	5
"6"	0.000129266081401913	0.693147180559945	0.00996901983957106	1	0.000386015075583755	5425.26511424513	6
"7"	0.000129266081401913	0.693147180559945	0.990734715247684	0.01	0.0001181339044066	5425.26511424513	7
"8"	0.000129266081401913	0.693147180559945	0.990734715247684	10	3.6153042337124e-05	7003.6629674087	8
"9"	0.000129266081401913	0.693147180559945	9.87665403205595	1	0.0001181339044066	2918.93587827722	9
"10"	0.000129266081401913	3.21730421333722	0.00996901983957106	0.01	0.000213545002373077	7003.6629674087	10
"11"	0.000129266081401913	3.21730421333722	0.00996901983957106	100	3.6153042337124e-05	1931.59988583024	11
"12"	0.000129266081401913	3.21730421333722	98.4605599941452	0.01	6.53521235114939e-05	2918.93587827722	12
"13"	0.000129266081401913	3.21730421333722	98.4605599941452	0.1	0.000213545002373077	5425.26511424513	13
"14"	0.000129266081401913	14.9334033109614	0.00996901983957106	0.1	6.53521235114939e-05	2918.93587827722	14
"15"	0.000129266081401913	14.9334033109614	9.87665403205595	0.01	0.000213545002373077	2918.93587827722	15
"16"	0.000129266081401913	14.9334033109614	9.87665403205595	100	6.53521235114939e-05	1931.59988583024	16
"17"	0.000129266081401913	14.9334033109614	9.87665403205595	100	0.000213545002373077	7003.6629674087	17
"18"	0.000278495330016767	0.0321730421333722	0.00996901983957106	10	6.53521235114939e-05	1931.59988583024	18
"19"	0.000278495330016767	0.0321730421333722	9.87665403205595	100	0.000386015075583755	2918.93587827722	19
"20"	0.000278495330016767	0.149334033109614	0.0993813565617613	0.1	0.000386015075583755	1931.59988583024	20
"21"	0.000278495330016767	0.149334033109614	0.0993813565617613	1	0.0001181339044066	5425.26511424513	21
"22"	0.000278495330016767	0.149334033109614	0.0993813565617613	10	0.0001181339044066	1931.59988583024	22
"23"	0.000278495330016767	0.149334033109614	9.87665403205595	0.1	3.6153042337124e-05	2918.93587827722	23
"24"	0.000278495330016767	0.149334033109614	98.4605599941452	10	6.53521235114939e-05	5425.26511424513	24
"25"	0.000278495330016767	0.693147180559945	98.4605599941452	0.1	6.53521235114939e-05	1931.59988583024	25
"26"	0.000278495330016767	3.21730421333722	0.00996901983957106	0.01	0.000213545002373077	5425.26511424513	26
"27"	0.000278495330016767	3.21730421333722	0.00996901983957106	1	0.000213545002373077	1931.59988583024	27
"28"	0.000278495330016767	3.21730421333722	0.0993813565617613	10	3.6153042337124e-05	2918.93587827722	28
"29"	0.000278495330016767	3.21730421333722	0.990734715247684	0.01	0.000386015075583755	5425.26511424513	29
"30"	0.000278495330016767	3.21730421333722	0.990734715247684	100	0.000386015075583755	2918.93587827722	30
"31"	0.000278495330016767	3.21730421333722	98.4605599941452	0.1	6.53521235114939e-05	2918.93587827722	31
"32"	0.000278495330016767	14.9334033109614	0.00996901983957106	0.1	0.0001181339044066	2897.33070730504	32
"33"	0.000278495330016767	14.9334033109614	0.990734715247684	0.01	0.000213545002373077	2897.33070730504	33
"34"	0.000278495330016767	14.9334033109614	9.87665403205595	1	0.000386015075583755	1931.59988583024	34
"35"	0.000278495330016767	14.9334033109614	9.87665403205595	100	0.000213545002373077	2918.93587827722	35
"36"	0.000278495330016767	14.9334033109614	98.4605599941452	0.1	3.6153042337124e-05	5425.26511424513	36
"37"	0.000278495330016767	14.9334033109614	98.4605599941452	1	0.000213545002373077	7003.6629674087	37
"38"	6e-04	0.0321730421333722	0.00996901983957106	0.1	6.53521235114939e-05	7003.6629674087	38
"39"	6e-04	0.0321730421333722	0.00996901983957106	0.1	0.000213545002373077	5425.26511424513	39
"40"	6e-04	0.0321730421333722	0.990734715247684	0.1	3.6153042337124e-05	2918.93587827722	40
"41"	6e-04	0.0321730421333722	0.990734715247684	100	0.0001181339044066	5425.26511424513	41
"42"	6e-04	0.149334033109614	0.00996901983957106	0.1	0.0001181339044066	2897.33070730504	42
"43"	6e-04	0.693147180559945	0.00996901983957106	0.1	0.000213545002373077	2918.93587827722	43
"44"	6e-04	0.693147180559945	0.00996901983957106	1	0.0001181339044066	2918.93587827722	44
"45"	6e-04	0.693147180559945	0.0993813565617613	0.01	0.000386015075583755	2897.33070730504	45
"46"	6e-04	0.693147180559945	0.0993813565617613	10	0.0001181339044066	2918.93587827722	46
