"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"V7"
"1"	0.000255207538127756	0.0271484580101067	0.601823407773318	0.878333354010579	0.000730642701107501	1701.15543793495	1
"2"	0.000255207538127756	0.0271484580101067	5.08111199332299	0.0917148337941871	0.000746201646693909	2063.98383145886	2
"3"	0.000255207538127756	0.106332218177837	0.00844286202180563	0.00957678619340471	0.000746201646693909	2063.98383145886	3
"4"	0.000255207538127756	0.106332218177837	0.00844286202180563	0.0917148337941871	0.000754104929180399	1797.61340445325	4
"5"	0.000255207538127756	0.416470821967492	0.0712819191192478	0.0917148337941871	0.000746201646693909	1797.61340445325	5
"6"	0.000255207538127756	0.416470821967492	0.0712819191192478	80.5561975789711	0.000738381193362414	2063.98383145886	6
"7"	0.000255207538127756	0.416470821967492	5.08111199332299	0.878333354010579	0.000762091918094417	1676.19601189364	7
"8"	0.000255207538127756	0.416470821967492	42.8991274769677	80.5561975789711	0.000738381193362414	2063.98383145886	8
"9"	0.000255207538127756	1.63118900858622	42.8991274769677	0.878333354010579	0.000746201646693909	1809.89926858272	9
"10"	0.000255207538127756	6.38886913892893	0.00844286202180563	8.41161073789536	0.000746201646693909	1676.19601189364	10
"11"	0.000255207538127756	6.38886913892893	0.00844286202180563	80.5561975789711	0.000730642701107501	1809.89926858272	11
"12"	0.000255207538127756	6.38886913892893	0.0712819191192478	8.41161073789536	0.000738381193362414	1797.61340445325	12
"13"	0.000255207538127756	6.38886913892893	0.601823407773318	80.5561975789711	0.000746201646693909	1701.15543793495	13
"14"	0.000255207538127756	6.38886913892893	0.601823407773318	80.5561975789711	0.000762091918094417	1809.89926858272	14
"15"	0.000255207538127756	6.38886913892893	42.8991274769677	0.0917148337941871	0.000746201646693909	2063.98383145886	15
"16"	0.000255207538127756	6.38886913892893	42.8991274769677	80.5561975789711	0.000730642701107501	2063.98383145886	16
"17"	0.000479750992380532	0.0271484580101067	0.601823407773318	0.00957678619340471	0.000762091918094417	1797.61340445325	17
"18"	0.000479750992380532	0.0271484580101067	0.601823407773318	0.878333354010579	0.000738381193362414	1701.15543793495	18
